i,time,y0,y1,y2,y3,y4,du1,du2,du3,du4,U1,du
180,4809825,-0.15930093,-0.13136299,-0.09656271,-0.06692201,-0.03309840,-6.74280550,-3.75914885,-2.12570174,-4.09556615,-10.94931436,-4.02014258
181,4819825,-0.17998046,-0.15930093,-0.13136299,-0.09656271,-0.06692201,-4.02014258,-6.74280550,-3.75914885,-2.12570174,-14.96945693,-5.57840764
182,4829825,-0.19363041,-0.17998046,-0.15930093,-0.13136299,-0.09656271,1.15373699,-4.02014258,-6.74280550,-3.75914885,-13.81571994,-5.81146595
183,4839825,-0.18503072,-0.19363041,-0.17998046,-0.15930093,-0.13136299,0.00000000,1.15373699,-4.02014258,-6.74280550,-13.81571994,1.20083432
184,4849825,-0.15961538,-0.18503072,-0.19363041,-0.17998046,-0.15930093,1.20083432,0.00000000,1.15373699,-4.02014258,-12.61488563,3.09947949
185,4859825,-0.12571295,-0.15961538,-0.18503072,-0.19363041,-0.17998046,3.09947949,1.20083432,0.00000000,1.15373699,-9.51540613,1.40948455
186,4869825,-0.09516908,-0.12571295,-0.15961538,-0.18503072,-0.19363041,1.40948455,3.09947949,1.20083432,0.00000000,-8.10592158,0.27081878
187,4879827,-0.07736284,-0.09516908,-0.12571295,-0.15961538,-0.18503072,0.27081878,1.40948455,3.09947949,1.20083432,-7.83510280,-1.85312166
188,4889824,-0.06688021,-0.07736284,-0.09516908,-0.12571295,-0.15961538,-1.85312166,0.27081878,1.40948455,3.09947949,-9.68822446,-2.47448734
189,4899826,-0.05966790,-0.06688021,-0.07736284,-0.09516908,-0.12571295,-2.47448734,-1.85312166,0.27081878,1.40948455,-12.16271181,-2.48823651
190,4909825,-0.05334567,-0.05966790,-0.06688021,-0.07736284,-0.09516908,-2.48823651,-2.47448734,-1.85312166,0.27081878,-14.65094831,-3.00321957
191,4919826,-0.05473965,-0.05334567,-0.05966790,-0.06688021,-0.07736284,0.81767898,-2.48823651,-2.47448734,-1.85312166,-13.83326933,-4.70220908
192,4929825,-0.05514308,-0.05473965,-0.05334567,-0.05966790,-0.06688021,0.00000000,0.81767898,-2.48823651,-2.47448734,-13.83326933,-2.29866335
193,4939825,-0.04209520,-0.05514308,-0.05473965,-0.05334567,-0.05966790,0.00000000,0.00000000,0.81767898,-2.48823651,-13.83326933,2.51512676
194,4949825,-0.02040594,-0.04209520,-0.05514308,-0.05473965,-0.05334567,2.51512676,0.00000000,0.00000000,0.81767898,-11.31814257,1.64680958
195,4959825,0.00085117,-0.02040594,-0.04209520,-0.05514308,-0.05473965,1.64680958,2.51512676,0.00000000,0.00000000,-9.67133299,0.68979512
196,4969825,0.02050218,0.00085117,-0.02040594,-0.04209520,-0.05514308,0.68979512,1.64680958,2.51512676,0.00000000,-8.98153787,1.58840708
197,4979825,0.03799751,0.02050218,0.00085117,-0.02040594,-0.04209520,1.58840708,0.68979512,1.64680958,2.51512676,-7.39313079,0.75386866
198,4989825,0.05616191,0.03799751,0.02050218,0.00085117,-0.02040594,0.75386866,1.58840708,0.68979512,1.64680958,-6.63926213,1.53975738
199,4999825,0.07344654,0.05616191,0.03799751,0.02050218,0.00085117,1.53975738,0.75386866,1.58840708,0.68979512,-5.09950476,1.95313691
200,5009825,0.08456923,0.07344654,0.05616191,0.03799751,0.02050218,1.95313691,1.53975738,0.75386866,1.58840708,-3.14636785,0.41103834
201,5019825,0.09378584,0.08456923,0.07344654,0.05616191,0.03799751,0.41103834,1.95313691,1.53975738,0.75386866,-2.73532951,1.84512998
202,5029825,0.10572849,0.09378584,0.08456923,0.07344654,0.05616191,1.84512998,0.41103834,1.95313691,1.53975738,-0.89019953,3.09348116
203,5039825,0.11662467,0.10572849,0.09378584,0.08456923,0.07344654,3.09348116,1.84512998,0.41103834,1.95313691,2.20328162,2.16696067
204,5049825,0.13443691,0.11662467,0.10572849,0.09378584,0.08456923,2.16696067,3.09348116,1.84512998,0.41103834,4.37024229,5.69977423
205,5059825,0.14756625,0.13443691,0.11662467,0.10572849,0.09378584,5.69977423,2.16696067,3.09348116,1.84512998,10.07001652,3.88538888
206,5069825,0.15126586,0.14756625,0.13443691,0.11662467,0.10572849,3.88538888,5.69977423,2.16696067,3.09348116,13.95540540,2.63348236
207,5079825,0.15871219,0.15126586,0.14756625,0.13443691,0.11662467,-0.51690321,3.88538888,5.69977423,2.16696067,13.43850219,6.98420278
208,5089825,0.17084370,0.15871219,0.15126586,0.14756625,0.13443691,0.00000000,-0.51690321,3.88538888,5.69977423,13.43850219,5.59604888
209,5099825,0.14975409,0.17084370,0.15871219,0.15126586,0.14756625,0.00000000,0.00000000,-0.51690321,3.88538888,13.43850219,-5.91814816
210,5109825,0.11062270,0.14975409,0.17084370,0.15871219,0.15126586,-5.91814816,0.00000000,0.00000000,-0.51690321,7.52035403,-3.99325328
211,5119825,0.06553398,0.11062270,0.14975409,0.17084370,0.15871219,-3.99325328,-5.91814816,0.00000000,0.00000000,3.52710075,-3.76907512
212,5129825,0.02577691,0.06553398,0.11062270,0.14975409,0.17084370,-3.76907512,-3.99325328,-5.91814816,0.00000000,-0.24197437,-4.19388999
213,5139825,-0.01373416,0.02577691,0.06553398,0.11062270,0.14975409,-4.19388999,-3.76907512,-3.99325328,-5.91814816,-4.43586436,-4.19564951
214,5149825,-0.04589798,-0.01373416,0.02577691,0.06553398,0.11062270,-4.19564951,-4.19388999,-3.76907512,-3.99325328,-8.63151387,-3.38212076
215,5159828,-0.06288137,-0.04589798,-0.01373416,0.02577691,0.06553398,-3.38212076,-4.19564951,-4.19388999,-3.76907512,-12.01363463,-1.57927876
216,5169826,-0.06336196,-0.06288137,-0.04589798,-0.01373416,0.02577691,-1.57927876,-3.38212076,-4.19564951,-4.19388999,-13.59291339,-0.23778678
217,5179825,-0.04619169,-0.06336196,-0.06288137,-0.04589798,-0.01373416,-0.23778678,-1.57927876,-3.38212076,-4.19564951,-13.83070017,1.89019650
218,5189825,-0.01588092,-0.04619169,-0.06336196,-0.06288137,-0.04589798,1.89019650,-0.23778678,-1.57927876,-3.38212076,-11.94050367,3.14961558
219,5199825,0.01608783,-0.01588092,-0.04619169,-0.06336196,-0.06288137,3.14961558,1.89019650,-0.23778678,-1.57927876,-8.79088809,2.14956205
220,5209825,0.05289886,0.01608783,-0.01588092,-0.04619169,-0.06336196,2.14956205,3.14961558,1.89019650,-0.23778678,-6.64132604,4.58726592
221,5219829,0.09304837,0.05289886,0.01608783,-0.01588092,-0.04619169,4.58726592,2.14956205,3.14961558,1.89019650,-2.05406011,5.42082605
222,5229828,0.12664628,0.09304837,0.05289886,0.01608783,-0.01588092,5.42082605,4.58726592,2.14956205,3.14961558,3.36676594,3.61867593
223,5239829,0.16635005,0.12664628,0.09304837,0.05289886,0.01608783,3.61867593,5.42082605,4.58726592,2.14956205,6.98544187,8.72490089
224,5249825,0.19902707,0.16635005,0.12664628,0.09304837,0.05289886,6.71754620,3.61867593,5.42082605,4.58726592,13.70298807,6.30332061
225,5259825,0.22800572,0.19902707,0.16635005,0.12664628,0.09304837,0.00000000,6.71754620,3.61867593,5.42082605,13.70298807,6.62922640
226,5269825,0.25170530,0.22800572,0.19902707,0.16635005,0.12664628,0.00000000,0.00000000,6.71754620,3.61867593,13.70298807,6.92985890
227,5279825,0.24241374,0.25170530,0.22800572,0.19902707,0.16635005,-0.01028029,0.00000000,0.00000000,6.71754620,13.69270777,-4.27793877
228,5289825,0.21687536,0.24241374,0.25170530,0.22800572,0.19902707,-4.27793877,-0.01028029,0.00000000,0.00000000,9.41476900,-1.41086118
229,5299825,0.18855512,0.21687536,0.24241374,0.25170530,0.22800572,-1.41086118,-4.27793877,-0.01028029,0.00000000,8.00390783,0.06407245
230,5309825,0.15614581,0.18855512,0.21687536,0.24241374,0.25170530,0.06407245,-1.41086118,-4.27793877,-0.01028029,8.06798027,-2.23247598
231,5319825,0.13549780,0.15614581,0.18855512,0.21687536,0.24241374,-2.23247598,0.06407245,-1.41086118,-4.27793877,5.83550429,3.44762228
232,5329825,0.12538854,0.13549780,0.15614581,0.18855512,0.21687536,3.44762228,-2.23247598,0.06407245,-1.41086118,9.28312658,3.85425806
233,5339825,0.11961202,0.12538854,0.13549780,0.15614581,0.18855512,3.85425806,3.44762228,-2.23247598,0.06407245,13.13738463,2.74276020
234,5349825,0.12517630,0.11961202,0.12538854,0.13549780,0.15614581,0.55532314,3.85425806,3.44762228,-2.23247598,13.69270777,7.86113509
235,5359826,0.14295050,0.12517630,0.11961202,0.12538854,0.13549780,0.00000000,0.55532314,3.85425806,3.44762228,13.69270777,7.71108725
236,5369829,0.14211962,0.14295050,0.12517630,0.11961202,0.12538854,0.00000000,0.00000000,0.55532314,3.85425806,13.69270777,-1.27924299
237,5379825,0.12291636,0.14211962,0.14295050,0.12517630,0.11961202,-1.27924299,0.00000000,0.00000000,0.55532314,12.41346478,-2.38066953
238,5389824,0.10361928,0.12291636,0.14211962,0.14295050,0.12517630,-2.38066953,-1.27924299,0.00000000,0.00000000,10.03279524,0.78906035
239,5399825,0.08901413,0.10361928,0.12291636,0.14211962,0.14295050,0.78906035,-2.38066953,-1.27924299,0.00000000,10.82185559,1.26024410
240,5409827,0.08019992,0.08901413,0.10361928,0.12291636,0.14211962,1.26024410,0.78906035,-2.38066953,-1.27924299,12.08209969,2.07705700
241,5419824,0.07377585,0.08019992,0.08901413,0.10361928,0.12291636,2.07705700,1.26024410,0.78906035,-2.38066953,14.15915669,3.25461475
242,5429825,0.07013164,0.07377585,0.08019992,0.08901413,0.10361928,-0.40768607,2.07705700,1.26024410,0.78906035,13.75147062,3.17664794
243,5439829,0.07882783,0.07013164,0.07377585,0.08019992,0.08901413,0.00000000,-0.40768607,2.07705700,1.26024410,13.75147062,5.91184420
244,5449825,0.08614896,0.07882783,0.07013164,0.07377585,0.08019992,0.00000000,0.00000000,-0.40768607,2.07705700,13.75147062,1.98748592
245,5459825,0.07184085,0.08614896,0.07882783,0.07013164,0.07377585,0.00000000,0.00000000,0.00000000,-0.40768607,13.75147062,-3.05004124
246,5469825,0.05773629,0.07184085,0.08614896,0.07882783,0.07013164,-3.05004124,0.00000000,0.00000000,0.00000000,10.70142938,0.87501070
247,5479825,0.04216346,0.05773629,0.07184085,0.08614896,0.07882783,0.87501070,-3.05004124,0.00000000,0.00000000,11.57644008,-0.09839692
248,5489825,0.03265599,0.04216346,0.05773629,0.07184085,0.08614896,-0.09839692,0.87501070,-3.05004124,0.00000000,11.47804317,0.96712133
249,5499825,0.02323663,0.03265599,0.04216346,0.05773629,0.07184085,0.96712133,-0.09839692,0.87501070,-3.05004124,12.44516450,1.79123698
250,5509825,0.01787362,0.02323663,0.03265599,0.04216346,0.05773629,1.79123698,0.96712133,-0.09839692,0.87501070,14.23640148,2.00636678
251,5519825,0.02122731,0.01787362,0.02323663,0.03265599,0.04216346,-0.42692968,1.79123698,0.96712133,-0.09839692,13.80947180,4.24048231
252,5529825,0.02988938,0.02122731,0.01787362,0.02323663,0.03265599,0.00000000,-0.42692968,1.79123698,0.96712133,13.80947180,3.82732753
253,5539825,0.02588569,0.02988938,0.02122731,0.01787362,0.02323663,0.00000000,0.00000000,-0.42692968,1.79123698,13.80947180,-1.69387683
254,5549825,0.01075632,0.02588569,0.02988938,0.02122731,0.01787362,-1.69387683,0.00000000,0.00000000,-0.42692968,12.11559497,-1.84646672
255,5559826,-0.00817640,0.01075632,0.02588569,0.02988938,0.02122731,-1.84646672,-1.69387683,0.00000000,0.00000000,10.26912825,-1.31755401
256,5569825,-0.02580453,-0.00817640,0.01075632,0.02588569,0.02988938,-1.31755401,-1.84646672,-1.69387683,0.00000000,8.95157424,-1.26988823
257,5579825,-0.03750507,-0.02580453,-0.00817640,0.01075632,0.02588569,-1.26988823,-1.31755401,-1.84646672,-1.69387683,7.68168601,0.09367478
258,5589825,-0.04672478,-0.03750507,-0.02580453,-0.00817640,0.01075632,0.09367478,-1.26988823,-1.31755401,-1.84646672,7.77536078,-0.29688574
259,5599825,-0.06027004,-0.04672478,-0.03750507,-0.02580453,-0.00817640,-0.29688574,0.09367478,-1.26988823,-1.31755401,7.47847504,-2.02476704
260,5609825,-0.07603073,-0.06027004,-0.04672478,-0.03750507,-0.02580453,-2.02476704,-0.29688574,0.09367478,-1.26988823,5.45370801,-1.60671176
261,5619825,-0.08441982,-0.07603073,-0.06027004,-0.04672478,-0.03750507,-1.60671176,-2.02476704,-0.29688574,0.09367478,3.84699624,-0.09855121
262,5629825,-0.08752565,-0.08441982,-0.07603073,-0.06027004,-0.04672478,-0.09855121,-1.60671176,-2.02476704,-0.29688574,3.74844503,-0.83702070
263,5639825,-0.09274563,-0.08752565,-0.08441982,-0.07603073,-0.06027004,-0.83702070,-0.09855121,-1.60671176,-2.02476704,2.91142433,-1.91989056
264,5649825,-0.10033062,-0.09274563,-0.08752565,-0.08441982,-0.07603073,-1.91989056,-0.83702070,-0.09855121,-1.60671176,0.99153378,-1.93779627
265,5659826,-0.10629123,-0.10033062,-0.09274563,-0.08752565,-0.08441982,-1.93779627,-1.91989056,-0.83702070,-0.09855121,-0.94626250,-2.01370902
266,5669825,-0.12026848,-0.10629123,-0.10033062,-0.09274563,-0.08752565,-2.01370902,-1.93779627,-1.91989056,-0.83702070,-2.95997152,-5.16869648
267,5679825,-0.13103631,-0.12026848,-0.10629123,-0.10033062,-0.09274563,-5.16869648,-2.01370902,-1.93779627,-1.91989056,-8.12866799,-3.13047070
268,5689825,-0.13839511,-0.13103631,-0.12026848,-0.10629123,-0.10033062,-3.13047070,-5.16869648,-2.01370902,-1.93779627,-11.25913869,-3.74196694
269,5699825,-0.14312185,-0.13839511,-0.13103631,-0.12026848,-0.10629123,-3.74196694,-3.13047070,-5.16869648,-2.01370902,-15.00110563,-5.17428521
270,5709825,-0.14651752,-0.14312185,-0.13839511,-0.13103631,-0.12026848,1.19651823,-3.74196694,-3.13047070,-5.16869648,-13.80458740,-3.94723344
271,5719825,-0.13910282,-0.14651752,-0.14312185,-0.13839511,-0.13103631,0.00000000,1.19651823,-3.74196694,-3.13047070,-13.80458740,-1.16882683
272,5729825,-0.10954283,-0.13910282,-0.14651752,-0.14312185,-0.13839511,-1.16882683,0.00000000,1.19651823,-3.74196694,-14.97341423,4.78934048
273,5739825,-0.07746260,-0.10954283,-0.13910282,-0.14651752,-0.14312185,4.78934048,-1.16882683,0.00000000,1.19651823,-10.18407375,0.24906751
274,5749825,-0.04237554,-0.07746260,-0.10954283,-0.13910282,-0.14651752,0.24906751,4.78934048,-1.16882683,0.00000000,-9.93500625,1.55252641
275,5759826,-0.01369237,-0.04237554,-0.07746260,-0.10954283,-0.13910282,1.55252641,0.24906751,4.78934048,-1.16882683,-8.38247983,1.79731789
276,5769825,0.00648741,-0.01369237,-0.04237554,-0.07746260,-0.10954283,1.79731789,1.55252641,0.24906751,4.78934048,-6.58516194,-1.53612587
277,5779825,0.02062738,0.00648741,-0.01369237,-0.04237554,-0.07746260,-1.53612587,1.79731789,1.55252641,0.24906751,-8.12128781,-0.00272366
278,5789825,0.03292127,0.02062738,0.00648741,-0.01369237,-0.04237554,-0.00272366,-1.53612587,1.79731789,1.55252641,-8.12401147,0.27839103
279,5799825,0.04135804,0.03292127,0.02062738,0.00648741,-0.01369237,0.27839103,-0.00272366,-1.53612587,1.79731789,-7.84562044,-1.47618795
280,5809825,0.04537487,0.04135804,0.03292127,0.02062738,0.00648741,-1.47618795,0.27839103,-0.00272366,-1.53612587,-9.32180839,-0.68435117
281,5819825,0.04865170,0.04537487,0.04135804,0.03292127,0.02062738,-0.68435117,-1.47618795,0.27839103,-0.00272366,-10.00615956,-0.41237067
282,5829825,0.05095405,0.04865170,0.04537487,0.04135804,0.03292127,-0.41237067,-0.68435117,-1.47618795,0.27839103,-10.41853023,-1.21062664
283,5839825,0.05334679,0.05095405,0.04865170,0.04537487,0.04135804,-1.21062664,-0.41237067,-0.68435117,-1.47618795,-11.62915686,-0.39181848
284,5849825,0.05492093,0.05334679,0.05095405,0.04865170,0.04537487,-0.39181848,-1.21062664,-0.41237067,-0.68435117,-12.02097534,-0.78715677
285,5859826,0.04952517,0.05492093,0.05334679,0.05095405,0.04865170,-0.78715677,-0.39181848,-1.21062664,-0.41237067,-12.80813211,-2.88631002
286,5869825,0.05085922,0.04952517,0.05492093,0.05334679,0.05095405,-1.01149070,-0.78715677,-0.39181848,-1.21062664,-13.81962281,0.67612596
287,5879825,0.05590531,0.05085922,0.04952517,0.05492093,0.05334679,0.67612596,-1.01149070,-0.78715677,-0.39181848,-13.14349684,0.07396279
288,5889825,0.06159239,0.05590531,0.05085922,0.04952517,0.05492093,0.07396279,0.67612596,-1.01149070,-0.78715677,-13.06953406,-0.21905351
289,5899825,0.07373306,0.06159239,0.05590531,0.05085922,0.04952517,-0.21905351,0.07396279,0.67612596,-1.01149070,-13.28858757,2.16010149
290,5909825,0.08958827,0.07373306,0.06159239,0.05590531,0.05085922,2.16010149,-0.21905351,0.07396279,0.67612596,-11.12848608,1.63754019
291,5919825,0.10931621,0.08958827,0.07373306,0.06159239,0.05590531,1.63754019,2.16010149,-0.21905351,0.07396279,-9.49094589,2.62912975
292,5929825,0.12222043,0.10931621,0.08958827,0.07373306,0.06159239,2.62912975,1.63754019,2.16010149,-0.21905351,-6.86181613,1.40838546
293,5939825,0.12792627,0.12222043,0.10931621,0.08958827,0.07373306,1.40838546,2.62912975,1.63754019,2.16010149,-5.45343068,0.58111192
294,5949825,0.13209204,0.12792627,0.12222043,0.10931621,0.08958827,0.58111192,1.40838546,2.62912975,1.63754019,-4.87231876,2.07750059
295,5959825,0.13843487,0.13209204,0.12792627,0.12222043,0.10931621,2.07750059,0.58111192,1.40838546,2.62912975,-2.79481817,2.43734207
296,5969825,0.14463759,0.13843487,0.13209204,0.12792627,0.12222043,2.43734207,2.07750059,0.58111192,1.40838546,-0.35747610,2.34572190
297,5979825,0.14820110,0.14463759,0.13843487,0.13209204,0.12792627,2.34572190,2.43734207,2.07750059,0.58111192,1.98824580,2.76697097
298,5989825,0.15985691,0.14820110,0.14463759,0.13843487,0.13209204,2.76697097,2.34572190,2.43734207,2.07750059,4.75521677,5.73799956
299,5999825,0.16695921,0.15985691,0.14820110,0.14463759,0.13843487,5.73799956,2.76697097,2.34572190,2.43734207,10.49321633,3.46827981
300,6009825,0.17209948,0.16695921,0.15985691,0.14820110,0.14463759,3.46827981,5.73799956,2.76697097,2.34572190,13.96149614,4.88378589
301,6019827,0.18083582,0.17209948,0.16695921,0.15985691,0.14820110,-0.13777717,3.46827981,5.73799956,2.76697097,13.82371897,7.18436219
302,6029825,0.17446569,0.18083582,0.17209948,0.16695921,0.15985691,0.00000000,-0.13777717,3.46827981,5.73799956,13.82371897,0.35452431
303,6039825,0.13316206,0.17446569,0.18083582,0.17209948,0.16695921,0.35452431,0.00000000,-0.13777717,3.46827981,14.17824328,-7.43021082
304,6049826,0.08505208,0.13316206,0.17446569,0.18083582,0.17209948,-7.43021082,0.35452431,0.00000000,-0.13777717,6.74803246,-2.67211503
305,6059828,0.04020090,0.08505208,0.13316206,0.17446569,0.18083582,-2.67211503,-7.43021082,0.35452431,0.00000000,4.07591742,-2.19851478
306,6069825,0.00181734,0.04020090,0.08505208,0.13316206,0.17446569,-2.19851478,-2.67211503,-7.43021082,0.35452431,1.87740265,-4.47398927
307,6079826,-0.02888285,0.00181734,0.04020090,0.08505208,0.13316206,-4.47398927,-2.19851478,-2.67211503,-7.43021082,-2.59658663,-1.08434792
308,6089829,-0.06529836,-0.02888285,0.00181734,0.04020090,0.08505208,-1.08434792,-4.47398927,-2.19851478,-2.67211503,-3.68093454,-5.68056709
309,6099825,-0.09470695,-0.06529836,-0.02888285,0.00181734,0.04020090,-5.68056709,-1.08434792,-4.47398927,-2.19851478,-9.36150164,-4.10525539
310,6109825,-0.11623817,-0.09470695,-0.06529836,-0.02888285,0.00181734,-4.10525539,-5.68056709,-1.08434792,-4.47398927,-13.46675703,-2.90616336
311,6119825,-0.12969714,-0.11623817,-0.09470695,-0.06529836,-0.02888285,-0.34993879,-4.10525539,-5.68056709,-1.08434792,-13.81669582,-4.86508068
312,6129825,-0.12333124,-0.12969714,-0.11623817,-0.09470695,-0.06529836,0.00000000,-0.34993879,-4.10525539,-5.68056709,-13.81669582,0.86611962
313,6139825,-0.09920802,-0.12333124,-0.12969714,-0.11623817,-0.09470695,0.86611962,0.00000000,-0.34993879,-4.10525539,-12.95057620,3.28310437
314,6149825,-0.06719474,-0.09920802,-0.12333124,-0.12969714,-0.11623817,3.28310437,0.86611962,0.00000000,-0.34993879,-9.66747183,2.07421156
315,6159826,-0.03100023,-0.06719474,-0.09920802,-0.12333124,-0.12969714,2.07421156,3.28310437,0.86611962,0.00000000,-7.59326027,2.86307646
316,6169825,-0.00352850,-0.03100023,-0.06719474,-0.09920802,-0.12333124,2.86307646,2.07421156,3.28310437,0.86611962,-4.73018381,0.98354024
317,6179825,0.01294147,-0.00352850,-0.03100023,-0.06719474,-0.09920802,0.98354024,2.86307646,2.07421156,3.28310437,-3.74664357,-0.70666819
318,6189825,0.02677086,0.01294147,-0.00352850,-0.03100023,-0.06719474,-0.70666819,0.98354024,2.86307646,2.07421156,-4.45331176,1.20612165
319,6199825,0.04260598,0.02677086,0.01294147,-0.00352850,-0.03100023,1.20612165,-0.70666819,0.98354024,2.86307646,-3.24719011,1.41004482
320,6209825,0.06039904,0.04260598,0.02677086,0.01294147,-0.00352850,1.41004482,1.20612165,-0.70666819,0.98354024,-1.83714529,1.76554755
321,6219825,0.07240105,0.06039904,0.04260598,0.02677086,0.01294147,1.76554755,1.41004482,1.20612165,-0.70666819,-0.07159774,1.27143266
322,6229825,0.08009884,0.07240105,0.06039904,0.04260598,0.02677086,1.27143266,1.76554755,1.41004482,1.20612165,1.19983492,1.31383242
323,6239825,0.09639703,0.08009884,0.07240105,0.06039904,0.04260598,1.31383242,1.27143266,1.76554755,1.41004482,2.51366735,4.84508582
324,6249825,0.11115957,0.09639703,0.08009884,0.07240105,0.06039904,4.84508582,1.31383242,1.27143266,1.76554755,7.35875317,3.05945461
325,6259825,0.12171258,0.11115957,0.09639703,0.08009884,0.07240105,3.05945461,4.84508582,1.31383242,1.27143266,10.41820777,3.27867495
326,6269825,0.13138246,0.12171258,0.11115957,0.09639703,0.08009884,3.27867495,3.05945461,4.84508582,1.31383242,13.69688273,5.55527885
327,6279825,0.13849288,0.13138246,0.12171258,0.11115957,0.09639703,-0.12258194,3.27867495,3.05945461,4.84508582,13.57430079,3.77563969
328,6289825,0.11581536,0.13849288,0.13138246,0.12171258,0.11115957,0.00000000,-0.12258194,3.27867495,3.05945461,13.57430079,-3.98474535
329,6299825,0.08445277,0.11581536,0.13849288,0.13138246,0.12171258,-3.98474535,0.00000000,-0.12258194,3.27867495,9.58955543,-2.44285593
330,6309825,0.05191412,0.08445277,0.11581536,0.13849288,0.13138246,-2.44285593,-3.98474535,0.00000000,-0.12258194,7.14669951,-1.52687562
331,6319825,0.01500616,0.05191412,0.08445277,0.11581536,0.13849288,-1.52687562,-2.44285593,-3.98474535,0.00000000,5.61982389,-4.52169961
332,6329825,-0.01799356,0.01500616,0.05191412,0.08445277,0.11581536,-4.52169961,-1.52687562,-2.44285593,-3.98474535,1.09812428,-1.93134583
333,6339825,-0.04430800,-0.01799356,0.01500616,0.05191412,0.08445277,-1.93134583,-4.52169961,-1.52687562,-2.44285593,-0.83322155,-1.76047221
334,6349825,-0.07522939,-0.04430800,-0.01799356,0.01500616,0.05191412,-1.76047221,-1.93134583,-4.52169961,-1.52687562,-2.59369376,-5.94337938
335,6359825,-0.09959910,-0.07522939,-0.04430800,-0.01799356,0.01500616,-5.94337938,-1.76047221,-1.93134583,-4.52169961,-8.53707315,-2.47192886
336,6369825,-0.11489094,-0.09959910,-0.07522939,-0.04430800,-0.01799356,-2.47192886,-5.94337938,-1.76047221,-1.93134583,-11.00900200,-2.79027923
337,6379825,-0.12241895,-0.11489094,-0.09959910,-0.07522939,-0.04430800,-2.79027923,-2.47192886,-5.94337938,-1.76047221,-13.79928123,-4.22394696
338,6389829,-0.11675860,-0.12241895,-0.11489094,-0.09959910,-0.07522939,0.21297641,-2.79027923,-2.47192886,-5.94337938,-13.58630482,-0.03910816
339,6399825,-0.10177234,-0.11675860,-0.12241895,-0.11489094,-0.09959910,-0.03910816,0.21297641,-2.79027923,-2.47192886,-13.62541299,-0.38909540
340,6409825,-0.07471550,-0.10177234,-0.11675860,-0.12241895,-0.11489094,-0.38909540,-0.03910816,0.21297641,-2.79027923,-14.01450839,2.50273891
341,6419825,-0.03880276,-0.07471550,-0.10177234,-0.11675860,-0.12241895,2.50273891,-0.38909540,-0.03910816,0.21297641,-11.51176948,2.38662095
342,6429825,-0.01210576,-0.03880276,-0.07471550,-0.10177234,-0.11675860,2.38662095,2.50273891,-0.38909540,-0.03910816,-9.12514852,-1.01396828
343,6439825,0.01879002,-0.01210576,-0.03880276,-0.07471550,-0.10177234,-1.01396828,2.38662095,2.50273891,-0.38909540,-10.13911680,3.51890951
344,6449825,0.04628563,0.01879002,-0.01210576,-0.03880276,-0.07471550,3.51890951,-1.01396828,2.38662095,2.50273891,-6.62020729,1.37596587
345,6459827,0.06602565,0.04628563,0.01879002,-0.01210576,-0.03880276,1.37596587,3.51890951,-1.01396828,2.38662095,-5.24424142,-0.39672283
346,6469825,0.08907587,0.06602565,0.04628563,0.01879002,-0.01210576,-0.39672283,1.37596587,3.51890951,-1.01396828,-5.64096425,4.51025809
347,6479825,0.11275414,0.08907587,0.06602565,0.04628563,0.01879002,4.51025809,-0.39672283,1.37596587,3.51890951,-1.13070616,2.75764872
348,6489825,0.13077983,0.11275414,0.08907587,0.06602565,0.04628563,2.75764872,4.51025809,-0.39672283,1.37596587,1.62694256,1.93552061
349,6499825,0.15652735,0.13077983,0.11275414,0.08907587,0.06602565,1.93552061,2.75764872,4.51025809,-0.39672283,3.56246317,7.76996198
350,6509825,0.17739129,0.15652735,0.13077983,0.11275414,0.08907587,7.76996198,1.93552061,2.75764872,4.51025809,11.33242515,4.16191686
351,6519825,0.20097945,0.17739129,0.15652735,0.13077983,0.11275414,2.47880439,7.76996198,1.93552061,2.75764872,13.81122953,7.19737366
352,6529825,0.22495859,0.20097945,0.17739129,0.15652735,0.13077983,0.00000000,2.47880439,7.76996198,1.93552061,13.81122953,8.88260377
353,6539825,0.21681297,0.22495859,0.20097945,0.17739129,0.15652735,0.00000000,0.00000000,2.47880439,7.76996198,13.81122953,-3.47099318
354,6549825,0.18202024,0.21681297,0.22495859,0.20097945,0.17739129,-3.47099318,0.00000000,0.00000000,2.47880439,10.34023636,-4.87871247
355,6559825,0.13727631,0.18202024,0.21681297,0.22495859,0.20097945,-4.87871247,-3.47099318,0.00000000,0.00000000,5.46152389,-3.16673207
356,6569825,0.10181550,0.13727631,0.18202024,0.21681297,0.22495859,-3.16673207,-4.87871247,-3.47099318,0.00000000,2.29479182,-1.06108385
357,6579825,0.08217737,0.10181550,0.13727631,0.18202024,0.21681297,-1.06108385,-3.16673207,-4.87871247,-3.47099318,1.23370796,1.19421040
358,6589825,0.06818324,0.08217737,0.10181550,0.13727631,0.18202024,1.19421040,-1.06108385,-3.16673207,-4.87871247,2.42791836,0.69489912
359,6599825,0.05567498,0.06818324,0.08217737,0.10181550,0.13727631,0.69489912,1.19421040,-1.06108385,-3.16673207,3.12281748,0.76324286
360,6609825,0.04439115,0.05567498,0.06818324,0.08217737,0.10181550,0.76324286,0.69489912,1.19421040,-1.06108385,3.88606034,1.22964050
361,6619825,0.03531490,0.04439115,0.05567498,0.06818324,0.08217737,1.22964050,0.76324286,0.69489912,1.19421040,5.11570085,0.97647328
