265,17,749
266,17,748
267,17,745
268,17,748
269,17,749
270,17,705
271,17,750
272,17,749
273,17,687
274,17,749
275,17,748
276,17,746
277,17,748
278,17,750
279,17,705
280,17,750
281,17,749
282,17,687
283,17,749
284,17,749
285,17,745
286,17,749
287,17,748
288,17,705
289,17,750
290,17,750
291,17,686
292,17,750
293,17,749
294,17,746
295,17,749
296,17,750
297,17,704
298,17,750
299,17,750
300,17,686
301,17,750
302,17,749
303,17,745
304,17,750
305,17,749
306,17,705
307,17,750
308,17,750
309,17,686
310,17,750
311,17,749
312,17,745
313,17,750
314,17,748
315,17,704
316,17,750
317,17,749
318,17,688
319,17,749
320,17,750
321,17,746
322,17,749
323,17,750
324,17,704
325,17,751
326,17,749
327,17,688
328,17,748
329,17,750
330,17,746
331,17,749
332,17,750
333,17,705
334,17,751
335,17,749
336,17,688
337,17,748
338,17,749
339,17,746
340,17,749
341,17,750
342,17,704
343,17,750
344,17,748
345,17,688
346,17,749
347,17,748
348,17,746
349,17,748
350,17,748
351,17,705
352,17,749
353,17,748
354,17,686
355,17,748
356,17,747
357,17,745
358,17,749
359,17,748
360,17,703
361,17,750
362,17,749
363,17,686
364,17,748
365,17,747
366,17,746
367,17,749
368,17,748
369,17,704
370,17,750
371,17,748
372,17,688
373,17,749
374,17,748
375,17,746
376,17,749
377,17,750
378,17,703
379,17,749
380,17,749
381,17,687
382,17,748
383,17,748
384,17,745
385,17,749
386,17,749
387,17,704
388,17,749
389,17,749
390,17,686
391,17,748
392,17,748
393,17,745
394,17,749
395,17,748
396,17,705
397,17,750
398,17,747
399,17,687
400,17,747
401,17,749
402,17,745
403,17,748
404,17,749
405,17,705
406,17,750
407,17,749
408,17,687
409,17,749
410,17,748
411,17,744
412,17,750
413,17,748
414,17,704
415,17,750
416,17,748
417,17,688
418,17,749
419,17,749
420,17,744
421,17,750
422,17,748
423,17,706
424,17,748
425,17,748
426,17,687
427,17,749
428,17,749
429,17,745
430,17,748
431,17,749
432,17,705
433,17,750
434,17,749
435,17,688
436,17,748
437,17,748
438,17,746
439,17,750
440,17,749
441,17,705
442,17,750
443,17,749
444,17,688
445,17,748
446,17,749
447,17,746
448,17,750
449,17,748
450,17,704
451,17,751
452,17,749
453,17,688
454,17,749
455,17,749
456,17,746
457,17,750
458,17,748
459,17,704
460,17,750
461,17,748
462,17,688
463,17,749
464,17,747
465,17,746
466,17,749
467,17,748
468,17,705
469,17,750
470,17,748
471,17,688
472,17,749
473,17,748
474,17,746
475,17,750
476,17,749
477,17,705
478,17,749
479,17,749
480,17,687
481,17,750
482,17,749
483,17,746
484,17,752
485,17,747
486,17,705
487,17,750
488,17,750
489,17,688
490,17,748
491,17,750
492,17,744
493,17,750
494,17,749
495,17,705
496,17,750
497,17,748
498,17,688
499,17,750
500,17,749
501,17,746
502,17,750
503,17,749
504,17,704
505,17,750
506,17,749
507,17,687
508,17,749
509,17,750
510,17,746
511,17,748
512,17,750
513,17,704
514,17,752
515,17,749
516,17,688
517,17,748
518,17,749
519,17,746
520,17,750
521,17,748
522,17,704
523,17,750
524,17,750
525,17,688
526,17,748
527,17,750
528,17,745
529,17,750
530,17,750
531,17,704
532,17,751
533,17,748
534,17,688
535,17,750
536,17,749
537,17,746
538,17,750
539,17,750
540,17,704
541,17,750
542,17,748
543,17,688
544,17,749
545,17,755
546,17,741
547,17,750
548,17,750
549,17,704
550,17,750
551,17,749
552,17,687
553,17,750
554,17,749
555,17,746
556,17,750
557,17,750
558,17,704
559,17,751
560,17,749
561,17,689
562,17,750
563,17,750
564,17,746
565,17,750
566,17,750
567,17,704
568,17,751
569,17,750
570,17,688
571,17,748
572,17,750
573,17,746
574,17,751
575,17,749
576,17,706
577,17,750
578,17,748
579,17,687
580,17,750
581,17,748
582,17,746
583,17,750
584,17,750
585,17,705
586,17,750
587,17,748
588,17,688
589,17,750
590,17,750
591,17,746
592,17,750
593,17,748
594,17,706
595,17,749
596,17,749
597,17,689
598,17,749
599,17,750
600,17,746
601,17,751
602,17,750
603,17,705
604,17,750
605,17,748
606,17,692
607,17,747
608,17,749
609,17,746
610,17,750
611,17,750
612,17,705
613,17,751
614,17,748
615,17,687
616,17,750
617,17,748
618,17,746
619,17,750
620,17,750
621,17,704
622,17,750
623,17,750
624,17,688
625,17,750
626,17,750
627,17,746
628,17,750
629,17,750
630,17,705
631,17,749
632,17,750
633,17,687
634,17,749
635,17,750
636,17,747
637,17,750
638,17,750
639,17,705
640,17,750
641,17,748
642,17,688
643,17,750
644,17,749
645,17,746
646,17,750
647,17,749
648,17,705
649,17,751
650,17,749
651,17,688
652,17,750
653,17,750
654,17,746
655,17,749
656,17,749
657,17,706
658,17,750
659,17,749
660,17,687
661,17,750
662,17,749
663,17,746
664,17,750
665,17,750
666,17,706
667,17,750
668,17,748
669,17,689
670,17,750
671,17,752
672,17,744
673,17,750
674,17,750
675,17,704
676,17,751
677,17,748
678,17,688
679,17,750
680,17,750
681,17,746
682,17,749
683,17,750
684,17,705
685,17,752
686,17,749
687,17,687
688,17,750
689,17,748
690,17,746
691,17,750
692,17,750
693,17,704
694,17,750
695,17,749
696,17,688
697,17,750
698,17,749
699,17,748
700,17,750
701,17,750
702,17,705
703,17,750
704,17,750
705,17,688
706,17,749
707,17,750
708,17,747
709,17,750
710,17,750
711,17,704
712,17,751
713,17,748
714,17,689
715,17,750
716,17,750
717,17,746
718,17,749
719,17,750
720,17,705
721,17,750
722,17,750
723,17,688
724,17,749
725,17,750
726,17,747
727,17,751
728,17,750
729,17,705
730,17,751
731,17,750
732,17,690
733,17,748
734,17,750
735,17,748
736,17,752
737,17,749
738,17,704
739,17,751
740,17,750
741,17,688
742,17,751
743,17,752
744,17,746
745,17,751
746,17,750
747,17,705
748,17,752
749,17,750
750,17,689
751,17,751
752,17,750
753,17,747
754,17,751
755,17,750
756,17,706
757,17,751
758,17,749
759,17,688
760,17,752
761,17,750
762,17,747
763,17,751
764,17,751
765,17,704
766,17,752
767,17,750
768,17,687
769,17,751
770,17,750
771,17,748
772,17,750
773,17,751
774,17,704
775,17,751
776,17,750
777,17,688
778,17,753
779,17,747
780,17,747
781,17,751
782,17,751
783,17,704
784,17,751
785,17,750
786,17,688
787,17,750
788,17,751
789,17,746
790,17,751
791,17,750
792,17,706
793,17,750
794,17,750
795,17,689
796,17,750
797,17,750
798,17,746
799,17,750
800,17,750
801,17,706
802,17,750
803,17,749
804,17,689
805,17,750
806,17,750
807,17,746
808,17,751
809,17,750
810,17,705
811,17,751
812,17,749
813,17,689
814,17,750
815,17,750
816,17,748
817,17,750
818,17,751
819,17,705
820,17,750
821,17,750
822,17,689
823,17,749
824,17,753
825,17,744
826,17,751
827,17,750
828,17,706
829,17,750
830,17,750
831,17,688
832,17,751
833,17,750
834,17,745
835,17,750
836,17,750
837,17,704
838,17,751
839,17,748
840,17,688
841,17,752
842,17,749
843,17,748
844,17,750
845,17,750
846,17,705
847,17,749
848,17,749
849,17,687
850,17,750
851,17,748
852,17,747
853,17,750
854,17,750
855,17,705
856,17,750
857,17,750
858,17,688
859,17,750
860,17,750
861,17,747
862,17,751
863,17,749
864,17,705
865,17,750
866,17,750
867,17,689
868,17,750
869,17,750
870,17,746
871,17,750
872,17,750
873,17,705
874,17,751
875,17,749
876,17,689
877,17,750
878,17,749
879,17,747
880,17,750
881,17,749
882,17,705
883,17,751
884,17,749
885,17,689
886,17,749
887,17,750
888,17,746
889,17,751
890,17,749
891,17,704
892,17,750
893,17,750
894,17,689
895,17,750
896,17,750
897,17,746
898,17,751
899,17,750
900,17,705
901,17,751
902,17,749
903,17,689
904,17,750
905,17,748
906,17,747
907,17,750
908,17,749
909,17,706
910,17,749
911,17,750
912,17,687
913,17,750
914,17,751
915,17,746
916,17,751
917,17,750
918,17,705
919,17,752
920,17,750
921,17,687
922,17,750
923,17,749
924,17,746
925,17,750
926,17,750
927,17,706
928,17,750
929,17,750
930,17,689
931,17,751
932,17,748
933,17,747
934,17,750
935,17,750
936,17,706
937,17,750
938,17,750
939,17,688
940,17,751
941,17,750
942,17,748
943,17,750
944,17,751
945,17,704
946,17,751
947,17,749
948,17,688
949,17,752
950,17,750
951,17,747
952,17,750
953,17,751
954,17,705
955,17,750
956,17,750
957,17,687
958,17,751
959,17,750
960,17,748
961,17,750
962,17,748
963,17,706
964,17,750
965,17,750
966,17,688
967,17,750
968,17,750
969,17,748
970,17,750
971,17,751
972,17,704
973,17,751
974,17,749
975,17,688
976,17,750
977,17,750
978,17,746
979,17,751
980,17,750
981,17,705
982,17,750
983,17,751
984,17,688
985,17,751
986,17,750
987,17,746
988,17,751
989,17,750
990,17,705
991,17,752
992,17,750
993,17,689
994,17,750
995,17,750
996,17,748
997,17,750
998,17,750
999,17,706
1000,17,750
1001,17,750
1002,17,688
1003,17,750
1004,17,750
1005,17,748
1006,17,750
1007,17,750
1008,17,705
1009,17,749
1010,17,750
1011,17,689
1012,17,749
1013,17,750
1014,17,746
1015,17,749
1016,17,750
1017,17,704
1018,17,751
1019,17,748
1020,17,689
1021,17,749
1022,17,750
1023,17,746
1024,17,751
1025,17,750
1026,17,704
1027,17,750
1028,17,750
1029,17,688
1030,17,750
1031,17,750
1032,17,746
1033,17,750
1034,17,749
1035,17,705
1036,17,751
1037,17,750
1038,17,688
1039,17,749
1040,17,750
1041,17,746
1042,17,752
1043,17,747
1044,17,704
1045,17,751
1046,17,748
1047,17,688
1048,17,750
1049,17,750
1050,17,746
1051,17,750
1052,17,750
1053,17,705
1054,17,750
1055,17,750
1056,17,688
1057,17,750
1058,17,750
1059,17,747
1060,17,749
1061,17,750
1062,17,704
1063,17,751
1064,17,750
1065,17,688
1066,17,750
1067,17,750
1068,17,746
1069,17,750
1070,17,750
1071,17,705
1072,17,751
1073,17,749
1074,17,689
1075,17,749
1076,17,749
1077,17,747
1078,17,750
1079,17,750
1080,17,705
1081,17,752
1082,17,749
1083,17,689
1084,17,750
1085,17,750
1086,17,746
1087,17,750
1088,17,749
1089,17,706
1090,17,749
1091,17,750
1092,17,687
1093,17,750
1094,17,750
1095,17,746
1096,17,750
1097,17,750
1098,17,705
1099,17,751
1100,17,749
1101,17,689
1102,17,750
1103,17,749
1104,17,746
1105,17,750
1106,17,751
1107,17,705
1108,17,751
1109,17,748
1110,17,689
1111,17,749
1112,17,750
1113,17,746
1114,17,750
1115,17,750
1116,17,704
1117,17,750
1118,17,750
1119,17,688
1120,17,750
1121,17,750
1122,17,746
1123,17,750
1124,17,750
1125,17,705
1126,17,755
1127,17,744
1128,17,689
1129,17,750
1130,17,749
1131,17,746
1132,17,751
1133,17,750
1134,17,705
1135,17,751
1136,17,749
1137,17,688
1138,17,750
1139,17,750
1140,17,748
1141,17,750
1142,17,750
1143,17,706
1144,17,750
1145,17,748
1146,17,689
1147,17,748
1148,17,750
1149,17,746
1150,17,750
1151,17,749
1152,17,706
1153,17,750
1154,17,750
1155,17,687
1156,17,750
1157,17,750
1158,17,746
1159,17,751
1160,17,750
1161,17,706
1162,17,750
1163,17,750
1164,17,689
1165,17,748
1166,17,750
1167,17,748
1168,17,749
1169,17,750
1170,17,705
1171,17,750
1172,17,750
1173,17,687
1174,17,751
1175,17,750
1176,17,746
1177,17,750
1178,17,749
1179,17,705
1180,17,750
1181,17,750
1182,17,688
1183,17,750
1184,17,750
1185,17,746
1186,17,751
1187,17,750
1188,17,705
1189,17,751
1190,17,750
1191,17,687
1192,17,750
1193,17,748
1194,17,747
1195,17,750
1196,17,749
1197,17,705
1198,17,752
1199,17,750
1200,17,687
1201,17,750
1202,17,750
1203,17,746
1204,17,750
1205,17,749
1206,17,706
1207,17,750
1208,17,750
1209,17,689
1210,17,750
1211,17,750
1212,17,746
1213,17,752
1214,17,751
1215,17,704
1216,17,750
1217,17,750
1218,17,689
1219,17,750
1220,17,749
1221,17,747
1222,17,750
1223,17,751
1224,17,705
1225,17,749
1226,17,750
1227,17,689
1228,17,750
1229,17,750
1230,17,746
1231,17,750
1232,17,750
1233,17,707
1234,17,750
1235,17,750
1236,17,689
1237,17,750
1238,17,750
1239,17,746
1240,17,752
1241,17,750
1242,17,705
1243,17,749
1244,17,749
1245,17,688
1246,17,749
1247,17,750
1248,17,747
1249,17,750
1250,17,750
1251,17,706
1252,17,750
1253,17,750
1254,17,689
1255,17,750
1256,17,748
1257,17,747
1258,17,750
1259,17,750
1260,17,706
1261,17,749
1262,17,750
1263,17,687
1264,17,750
1265,17,750
1266,17,748
1267,17,750
1268,17,750
1269,17,706
1270,17,750
1271,17,749
1272,17,689
1273,17,750
1274,17,750
1275,17,746
1276,17,751
1277,17,750
1278,17,705
1279,17,751
1280,17,750
1281,17,688
1282,17,750
1283,17,750
1284,17,748
1285,17,750
1286,17,750
1287,17,704
1288,17,751
1289,17,748
1290,17,689
1291,17,749
1292,17,750
1293,17,746
1294,17,752
1295,17,750
1296,17,704
1297,17,751
1298,17,748
1299,17,688
1300,17,750
1301,17,750
1302,17,748
1303,17,750
1304,17,750
1305,17,704
1306,17,751
1307,17,748
1308,17,689
1309,17,750
1310,17,750
1311,17,746
1312,17,750
1313,17,750
1314,17,705
1315,17,750
1316,17,750
1317,17,688
1318,17,748
1319,17,750
1320,17,746
1321,17,751
1322,17,750
1323,17,705
1324,17,752
1325,17,750
1326,17,688
1327,17,749
1328,17,750
1329,17,748
1330,17,751
1331,17,750
1332,17,705
1333,17,751
1334,17,748
1335,17,689
1336,17,750
1337,17,750
1338,17,747
1339,17,751
1340,17,750
1341,17,705
1342,17,751
1343,17,750
1344,17,687
1345,17,750
1346,17,749
1347,17,746
1348,17,750
1349,17,752
1350,17,705
1351,17,752
1352,17,749
1353,17,688
1354,17,750
1355,17,751
1356,17,746
1357,17,751
1358,17,749
1359,17,706
1360,17,750
1361,17,750
1362,17,689
1363,17,750
1364,17,750
1365,17,747
1366,17,751
1367,17,750
1368,17,705
1369,17,752
1370,17,750
1371,17,687
1372,17,750
1373,17,750
1374,17,748
1375,17,750
1376,17,750
1377,17,706
1378,17,750
1379,17,750
1380,17,689
1381,17,749
1382,17,750
1383,17,747
1384,17,751
1385,17,749
1386,17,705
1387,17,750
1388,17,750
1389,17,690
1390,17,750
1391,17,750
1392,17,746
1393,17,751
1394,17,750
1395,17,705
1396,17,751
1397,17,749
1398,17,689
1399,17,750
1400,17,750
1401,17,747
1402,17,750
1403,17,750
1404,17,706
1405,17,750
1406,17,750
1407,17,689
1408,17,750
1409,17,750
1410,17,747
1411,17,751
1412,17,750
1413,17,705
1414,17,751
1415,17,750
1416,17,689
1417,17,750
1418,17,750
1419,17,748
1420,17,751
1421,17,750
1422,17,706
1423,17,750
1424,17,751
1425,17,687
1426,17,750
1427,17,751
1428,17,746
1429,17,750
1430,17,751
1431,17,704
1432,17,750
1433,17,750
1434,17,689
1435,17,748
1436,17,750
1437,17,747
1438,17,751
1439,17,750
1440,17,704
1441,17,751
1442,17,748
1443,17,689
1444,17,749
1445,17,750
1446,17,747
1447,17,750
1448,17,750
1449,17,705
1450,17,751
1451,17,750
1452,17,687
1453,17,750
1454,17,751
1455,17,746
1456,17,751
1457,17,750
1458,17,704
1459,17,751
1460,17,750
1461,17,689
1462,17,750
1463,17,750
1464,17,747
1465,17,751
1466,17,750
1467,17,706
1468,17,751
1469,17,750
1470,17,691
1471,17,747
1472,17,750
1473,17,747
1474,17,753
1475,17,746
1476,17,706
1477,17,749
1478,17,750
1479,17,689
1480,17,750
1481,17,750
1482,17,746
1483,17,750
1484,17,750
1485,17,706
1486,17,750
1487,17,748
1488,17,688
1489,17,750
1490,17,750
1491,17,748
1492,17,750
1493,17,750
1494,17,704
1495,17,751
1496,17,748
1497,17,689
1498,17,748
1499,17,750
1500,17,748
1501,17,750
1502,17,750
1503,17,704
1504,17,750
1505,17,750
1506,17,688
1507,17,750
1508,17,750
1509,17,746
1510,17,750
1511,17,750
1512,17,705
1513,17,750
1514,17,750
1515,17,688
1516,17,750
1517,17,750
1518,17,747
1519,17,750
1520,17,750
1521,17,706
1522,17,750
1523,17,750
1524,17,688
1525,17,750
1526,17,748
1527,17,747
1528,17,750
1529,17,750
1530,17,705
1531,17,752
1532,17,750
1533,17,688
1534,17,750
1535,17,750
1536,17,746
1537,17,750
1538,17,750
1539,17,705
1540,17,752
1541,17,749
1542,17,689
1543,17,750
1544,17,750
1545,17,746
1546,17,751
1547,17,750
1548,17,704
1549,17,751
1550,17,750
1551,17,688
1552,17,750
1553,17,750
1554,17,747
1555,17,750
1556,17,750
1557,17,706
1558,17,752
1559,17,750
1560,17,688
1561,17,750
1562,17,750
1563,17,748
1564,17,750
1565,17,750
1566,17,705
1567,17,750
1568,17,750
1569,17,689
1570,17,750
1571,17,749
1572,17,746
1573,17,751
1574,17,750
1575,17,705
1576,17,750
1577,17,750
1578,17,689
1579,17,750
1580,17,749
1581,17,751
1582,17,746
1583,17,751
1584,17,705
1585,17,751
1586,17,750
1587,17,687
1588,17,751
1589,17,750
1590,17,747
1591,17,749
1592,17,751
1593,17,704
1594,17,751
1595,17,750
1596,17,689
1597,17,750
1598,17,750
1599,17,748
1600,17,750
1601,17,750
1602,17,706
1603,17,751
1604,17,750
1605,17,689
1606,17,750
1607,17,749
1608,17,746
1609,17,751
1610,17,750
1611,17,706
1612,17,750
1613,17,750
1614,17,688
1615,17,750
1616,17,750
1617,17,748
1618,17,752
1619,17,750
1620,17,706
1621,17,751
1622,17,750
1623,17,687
1624,17,750
1625,17,750
1626,17,748
1627,17,753
1628,17,749
1629,17,704
1630,17,751
1631,17,750
1632,17,688
1633,17,750
1634,17,750
1635,17,747
1636,17,750
1637,17,749
1638,17,705
1639,17,750
1640,17,750
1641,17,687
1642,17,750
1643,17,750
1644,17,748
1645,17,750
1646,17,750
1647,17,705
1648,17,752
1649,17,749
1650,17,687
1651,17,750
1652,17,750
1653,17,746
1654,17,750
1655,17,749
1656,17,706
1657,17,750
1658,17,750
1659,17,688
1660,17,751
1661,17,750
1662,17,746
1663,17,752
1664,17,749
1665,17,704
1666,17,751
1667,17,748
1668,17,688
1669,17,750
1670,17,750
1671,17,746
1672,17,750
1673,17,750
1674,17,704
1675,17,750
1676,17,749
1677,17,689
1678,17,748
1679,17,750
1680,17,746
1681,17,750
1682,17,750
1683,17,705
1684,17,750
1685,17,750
1686,17,688
1687,17,750
1688,17,748
1689,17,746
1690,17,750
1691,17,750
1692,17,706
1693,17,750
1694,17,749
1695,17,689
1696,17,750
1697,17,749
1698,17,746
1699,17,751
1700,17,750
1701,17,705
1702,17,749
1703,17,750
1704,17,687
1705,17,750
1706,17,750
1707,17,748
1708,17,750
1709,17,750
1710,17,704
1711,17,751
1712,17,750
1713,17,688
1714,17,750
1715,17,750
1716,17,746
1717,17,751
1718,17,750
1719,17,705
1720,17,751
1721,17,749
1722,17,689
1723,17,750
1724,17,749
1725,17,747
1726,17,750
1727,17,750
1728,17,706
1729,17,750
1730,17,750
1731,17,688
1732,17,750
1733,17,750
1734,17,747
1735,17,750
1736,17,750
1737,17,706
1738,17,750
1739,17,750
1740,17,687
1741,17,750
1742,17,750
1743,17,747
1744,17,750
1745,17,750
1746,17,706
1747,17,750
1748,17,750
1749,17,688
1750,17,750
1751,17,750
1752,17,746
1753,17,750
1754,17,751
1755,17,704
1756,17,750
1757,17,749
1758,17,688
1759,17,750
1760,17,750
1761,17,747
1762,17,750
1763,17,751
1764,17,705
1765,17,752
1766,17,749
1767,17,689
1768,17,750
1769,17,748
1770,17,747
1771,17,750
1772,17,749
1773,17,706
1774,17,749
1775,17,750
1776,17,689
1777,17,750
1778,17,749
1779,17,747
1780,17,750
1781,17,750
1782,17,705
1783,17,749
1784,17,750
1785,17,687
1786,17,751
1787,17,750
1788,17,746
1789,17,750
1790,17,751
1791,17,704
1792,17,750
1793,17,749
1794,17,689
1795,17,750
1796,17,750
1797,17,746
1798,17,751
1799,17,749
1800,17,706
1801,17,750
1802,17,750
1803,17,687
1804,17,750
1805,17,750
1806,17,746
1807,17,751
1808,17,750
1809,17,705
1810,17,752
1811,17,750
1812,17,688
1813,17,750
1814,17,750
1815,17,746
1816,17,751
1817,17,750
1818,17,705
1819,17,749
1820,17,750
1821,17,687
1822,17,750
1823,17,750
1824,17,748
1825,17,750
1826,17,750
1827,17,706
1828,17,750
1829,17,750
1830,17,689
1831,17,749
1832,17,750
1833,17,746
1834,17,750
1835,17,750
1836,17,705
1837,17,752
1838,17,750
1839,17,688
1840,17,750
1841,17,754
1842,17,741
1843,17,750
1844,17,750
1845,17,706
1846,17,752
1847,17,750
1848,17,687
1849,17,750
1850,17,751
1851,17,745
1852,17,750
1853,17,749
1854,17,705
1855,17,750
1856,17,750
1857,17,688
1858,17,750
1859,17,750
1860,17,746
1861,17,752
1862,17,750
1863,17,704
1864,17,750
1865,17,749
1866,17,688
1867,17,750
1868,17,750
1869,17,746
1870,17,750
1871,17,750
1872,17,705
1873,17,752
1874,17,749
1875,17,687
1876,17,750
1877,17,749
1878,17,747
1879,17,750
1880,17,749
1881,17,705
1882,17,750
1883,17,750
1884,17,689
1885,17,750
1886,17,750
1887,17,747
1888,17,750
1889,17,750
1890,17,705
1891,17,752
1892,17,749
1893,17,687
1894,17,750
1895,17,750
1896,17,746
1897,17,751
1898,17,749
1899,17,706
1900,17,749
1901,17,750
1902,17,689
1903,17,749
1904,17,751
1905,17,746
1906,17,751
1907,17,749
1908,17,704
1909,17,751
1910,17,748
1911,17,688
1912,17,750
1913,17,750
1914,17,748
1915,17,750
1916,17,750
1917,17,706
1918,17,750
1919,17,748
1920,17,689
1921,17,749
1922,17,750
1923,17,746
1924,17,751
1925,17,748
1926,17,706
1927,17,750
1928,17,750
1929,17,687
1930,17,750
1931,17,750
1932,17,746
1933,17,750
1934,17,752
1935,17,705
1936,17,750
1937,17,750
1938,17,689
1939,17,750
1940,17,750
1941,17,746
1942,17,750
1943,17,749
1944,17,706
1945,17,750
1946,17,750
1947,17,687
1948,17,751
1949,17,750
1950,17,746
1951,17,751
1952,17,750
1953,17,704
1954,17,750
1955,17,750
1956,17,688
1957,17,750
1958,17,748
1959,17,747
1960,17,750
1961,17,750
1962,17,706
1963,17,750
1964,17,750
1965,17,689
1966,17,749
1967,17,750
1968,17,746
1969,17,750
1970,17,750
1971,17,704
1972,17,751
1973,17,750
1974,17,688
1975,17,750
1976,17,750
1977,17,747
1978,17,751
1979,17,750
1980,17,706
1981,17,750
1982,17,750
1983,17,688
1984,17,750
1985,17,750
1986,17,748
1987,17,750
1988,17,750
1989,17,704
1990,17,750
1991,17,750
1992,17,688
1993,17,750
1994,17,750
1995,17,747
1996,17,750
1997,17,750
1998,17,704
1999,17,751
2000,17,750
2001,17,688
2002,17,750
2003,17,750
2004,17,747
2005,17,750
2006,17,750
2007,17,705
2008,17,752
2009,17,749
2010,17,689
2011,17,750
2012,17,750
2013,17,750
2014,17,749
2015,17,750
2016,17,706
2017,17,750
2018,17,750
2019,17,688
2020,17,750
2021,17,750
2022,17,747
2023,17,750
2024,17,751
2025,17,705
2026,17,751
2027,17,750
2028,17,688
2029,17,749
2030,17,750
2031,17,747
2032,17,750
2033,17,750
2034,17,706
2035,17,750
2036,17,749
2037,17,689
2038,17,750
2039,17,748
2040,17,746
2041,17,749
2042,17,750
2043,17,706
2044,17,750
2045,17,749
2046,17,689
2047,17,748
2048,17,750
2049,17,746
2050,17,750
2051,17,750
2052,17,706
2053,17,750
2054,17,749
2055,17,688
2056,17,750
2057,17,750
2058,17,747
2059,17,750
2060,17,750
2061,17,706
2062,17,750
2063,17,750
2064,17,688
2065,17,750
2066,17,750
2067,17,747
2068,17,750
2069,17,751
2070,17,705
2071,17,751
2072,17,748
2073,17,689
2074,17,750
2075,17,750
2076,17,747
2077,17,750
2078,17,751
2079,17,705
2080,17,751
2081,17,750
2082,17,687
2083,17,750
2084,17,750
2085,17,748
2086,17,750
2087,17,750
2088,17,706
2089,17,751
2090,17,750
2091,17,688
2092,17,750
2093,17,750
2094,17,746
2095,17,752
2096,17,750
2097,17,704
2098,17,750
2099,17,749
2100,17,689
2101,17,750
2102,17,750
2103,17,747
2104,17,750
2105,17,752
2106,17,705
2107,17,752
2108,17,750
2109,17,688
2110,17,750
2111,17,750
2112,17,748
2113,17,750
2114,17,750
2115,17,706
2116,17,750
2117,17,750
2118,17,689
2119,17,750
2120,17,750
2121,17,746
2122,17,752
2123,17,750
2124,17,704
2125,17,751
2126,17,750
2127,17,688
2128,17,751
2129,17,749
2130,17,746
2131,17,750
2132,17,750
2133,17,706
2134,17,750
2135,17,750
2136,17,688
2137,17,750
2138,17,750
2139,17,746
2140,17,750
2141,17,749
2142,17,706
