i,time,y0,y1,y2,y3,y4,du1,du2,du3,du4,U1,du
176,4768914,0.16005694,0.17494409,0.18697894,0.19527558,0.21170145,0.57176891,1.42444149,0.38313831,0.45405362,10.56333032,0.57134108
177,4778914,0.15065482,0.16005694,0.17494409,0.18697894,0.19527558,0.12887741,0.57176891,1.42444149,0.38313831,10.69220772,1.08347763
178,4788914,0.13841799,0.15065482,0.16005694,0.17494409,0.18697894,0.00000000,0.12887741,0.57176891,1.42444149,10.69220772,0.41768883
179,4798914,0.12473334,0.13841799,0.15065482,0.16005694,0.17494409,0.00000000,0.00000000,0.12887741,0.57176891,10.69220772,0.37488620
180,4808914,0.10805399,0.12473334,0.13841799,0.15065482,0.16005694,0.00000000,0.00000000,0.00000000,0.12887741,10.69220772,0.15614565
181,4818914,0.09011895,0.10805399,0.12473334,0.13841799,0.15065482,0.00000000,0.00000000,0.00000000,0.00000000,10.69220772,0.11122762
182,4828914,0.07433523,0.09011895,0.10805399,0.12473334,0.13841799,0.00000000,0.00000000,0.00000000,0.00000000,10.69220772,0.21830450
183,4838914,0.05975392,0.07433523,0.09011895,0.10805399,0.12473334,0.00000000,0.00000000,0.00000000,0.00000000,10.69220772,0.11215946
184,4848914,0.04742865,0.05975392,0.07433523,0.09011895,0.10805399,0.00000000,0.00000000,0.00000000,0.00000000,10.69220772,0.13366781
185,4858918,0.03665878,0.04742865,0.05975392,0.07433523,0.09011895,0.00000000,0.00000000,0.00000000,0.00000000,10.69220772,0.06905759
186,4868914,0.02775749,0.03665878,0.04742865,0.05975392,0.07433523,0.00000000,0.00000000,0.00000000,0.00000000,10.69220772,0.06885199
187,4878915,0.01722188,0.02775749,0.03665878,0.04742865,0.05975392,0.02505379,0.00000000,0.00000000,0.00000000,10.71726152,-0.18886298
188,4888914,0.00333773,0.01722188,0.02775749,0.03665878,0.04742865,-0.18886298,0.02505379,0.00000000,0.00000000,10.52839854,-0.41810385
189,4898914,-0.01075586,0.00333773,0.01722188,0.02775749,0.03665878,-0.41810385,-0.18886298,0.02505379,0.00000000,10.11029469,-0.36603696
190,4908914,-0.02315516,-0.01075586,0.00333773,0.01722188,0.02775749,-0.36603696,-0.41810385,-0.18886298,0.02505379,9.74425773,-0.34582255
191,4918914,-0.03481774,-0.02315516,-0.01075586,0.00333773,0.01722188,-0.34582255,-0.36603696,-0.41810385,-0.18886298,9.39843517,-0.45151872
192,4928914,-0.04697463,-0.03481774,-0.02315516,-0.01075586,0.00333773,-0.45151872,-0.34582255,-0.36603696,-0.41810385,8.94691646,-0.57234403
193,4938914,-0.05888818,-0.04697463,-0.03481774,-0.02315516,-0.01075586,-0.57234403,-0.45151872,-0.34582255,-0.36603696,8.37457243,-0.60867740
194,4948914,-0.07121951,-0.05888818,-0.04697463,-0.03481774,-0.02315516,-0.60867740,-0.57234403,-0.45151872,-0.34582255,7.76589503,-0.73581173
195,4958918,-0.08302700,-0.07121951,-0.05888818,-0.04697463,-0.03481774,-0.73581173,-0.60867740,-0.57234403,-0.45151872,7.03008330,-0.75808848
196,4968914,-0.09311685,-0.08302700,-0.07121951,-0.05888818,-0.04697463,-0.75808848,-0.73581173,-0.60867740,-0.57234403,6.27199481,-0.72853394
197,4978915,-0.10316418,-0.09311685,-0.08302700,-0.07121951,-0.05888818,-0.72853394,-0.75808848,-0.73581173,-0.60867740,5.54346088,-0.87500822
198,4988914,-0.11527388,-0.10316418,-0.09311685,-0.08302700,-0.07121951,-0.87500822,-0.72853394,-0.75808848,-0.73581173,4.66845265,-1.08016258
199,4998914,-0.12800373,-0.11527388,-0.10316418,-0.09311685,-0.08302700,-1.08016258,-0.87500822,-0.72853394,-0.75808848,3.58829007,-1.10276086
200,5008914,-0.13947484,-0.12800373,-0.11527388,-0.10316418,-0.09311685,-1.10276086,-1.08016258,-0.87500822,-0.72853394,2.48552921,-1.08031609
201,5018914,-0.14911455,-0.13947484,-0.12800373,-0.11527388,-0.10316418,-1.08031609,-1.10276086,-1.08016258,-0.87500822,1.40521312,-1.08500944
202,5028914,-0.15772867,-0.14911455,-0.13947484,-0.12800373,-0.11527388,-1.08500944,-1.08031609,-1.10276086,-1.08016258,0.32020367,-1.14219157
203,5038914,-0.16617914,-0.15772867,-0.14911455,-0.13947484,-0.12800373,-1.14219157,-1.08500944,-1.08031609,-1.10276086,-0.82198789,-1.22564743
204,5048914,-0.17783314,-0.16617914,-0.15772867,-0.14911455,-0.13947484,-1.22564743,-1.14219157,-1.08500944,-1.08031609,-2.04763533,-1.51937011
205,5058918,-0.18648080,-0.17783314,-0.16617914,-0.15772867,-0.14911455,-1.51937011,-1.22564743,-1.14219157,-1.08500944,-3.56700544,-1.23033497
206,5068914,-0.19256857,-0.18648080,-0.17783314,-0.16617914,-0.15772867,-1.23033497,-1.51937011,-1.22564743,-1.14219157,-4.79734041,-1.24891978
207,5078914,-0.19508065,-0.19256857,-0.18648080,-0.17783314,-0.16617914,-1.24891978,-1.23033497,-1.51937011,-1.22564743,-6.04626019,-1.15647283
208,5088917,-0.19305101,-0.19508065,-0.19256857,-0.18648080,-0.17783314,-1.15647283,-1.24891978,-1.23033497,-1.51937011,-7.20273302,-0.96453537
209,5098914,-0.18652887,-0.19305101,-0.19508065,-0.19256857,-0.18648080,-0.96453537,-1.15647283,-1.24891978,-1.23033497,-8.16726840,-0.85106029
210,5108915,-0.17516831,-0.18652887,-0.19305101,-0.19508065,-0.19256857,-0.85106029,-0.96453537,-1.15647283,-1.24891978,-9.01832869,-0.65270959
211,5118914,-0.16223915,-0.17516831,-0.18652887,-0.19305101,-0.19508065,-0.65270959,-0.85106029,-0.96453537,-1.15647283,-9.67103828,-0.67849215
212,5128914,-0.14918140,-0.16223915,-0.17516831,-0.18652887,-0.19305101,-0.67849215,-0.65270959,-0.85106029,-0.96453537,-10.34953043,-0.65844984
213,5138914,-0.13716029,-0.14918140,-0.16223915,-0.17516831,-0.18652887,-0.32059010,-0.67849215,-0.65270959,-0.85106029,-10.67012053,-0.65094098
214,5148914,-0.12435162,-0.13716029,-0.14918140,-0.16223915,-0.17516831,0.00000000,-0.32059010,-0.67849215,-0.65270959,-10.67012053,-0.47645328
215,5158918,-0.11096955,-0.12435162,-0.13716029,-0.14918140,-0.16223915,0.00000000,0.00000000,-0.32059010,-0.67849215,-10.67012053,-0.35073294
216,5168914,-0.09777066,-0.11096955,-0.12435162,-0.13716029,-0.14918140,0.00000000,0.00000000,0.00000000,-0.32059010,-10.67012053,-0.30185513
217,5178914,-0.08371173,-0.09777066,-0.11096955,-0.12435162,-0.13716029,-0.03579654,0.00000000,0.00000000,0.00000000,-10.70591707,-0.17053213
218,5188914,-0.06932888,-0.08371173,-0.09777066,-0.11096955,-0.12435162,0.00000000,-0.03579654,0.00000000,0.00000000,-10.70591707,-0.10421977
219,5198914,-0.05538429,-0.06932888,-0.08371173,-0.09777066,-0.11096955,0.00000000,0.00000000,-0.03579654,0.00000000,-10.70591707,-0.06740329
220,5208914,-0.04253307,-0.05538429,-0.06932888,-0.08371173,-0.09777066,0.00000000,0.00000000,0.00000000,-0.03579654,-10.70591707,-0.03817751
221,5218914,-0.03276485,-0.04253307,-0.05538429,-0.06932888,-0.08371173,0.00000000,0.00000000,0.00000000,0.00000000,-10.70591707,-0.13691259
222,5228914,-0.02274349,-0.03276485,-0.04253307,-0.05538429,-0.06932888,0.00000000,0.00000000,0.00000000,0.00000000,-10.70591707,0.08186993
223,5238916,-0.01225893,-0.02274349,-0.03276485,-0.04253307,-0.05538429,0.08186993,0.00000000,0.00000000,0.00000000,-10.62404714,0.16321765
224,5248917,-0.00067291,-0.01225893,-0.02274349,-0.03276485,-0.04253307,0.16321765,0.08186993,0.00000000,0.00000000,-10.46082949,0.28679382
225,5258919,0.01062455,-0.00067291,-0.01225893,-0.02274349,-0.03276485,0.28679382,0.16321765,0.08186993,0.00000000,-10.17403566,0.29406314
226,5268914,0.02080814,0.01062455,-0.00067291,-0.01225893,-0.02274349,0.29406314,0.28679382,0.16321765,0.08186993,-9.87997252,0.30064436
227,5278914,0.03143674,0.02080814,0.01062455,-0.00067291,-0.01225893,0.30064436,0.29406314,0.28679382,0.16321765,-9.57932816,0.45183381
228,5288914,0.04067841,0.03143674,0.02080814,0.01062455,-0.00067291,0.45183381,0.30064436,0.29406314,0.28679382,-9.12749434,0.38774165
229,5298914,0.04984648,0.04067841,0.03143674,0.02080814,0.01062455,0.38774165,0.45183381,0.30064436,0.29406314,-8.73975269,0.50652242
230,5308914,0.05889893,0.04984648,0.04067841,0.03143674,0.02080814,0.50652242,0.38774165,0.45183381,0.30064436,-8.23323027,0.56733809
231,5318914,0.06811999,0.05889893,0.04984648,0.04067841,0.03143674,0.56733809,0.50652242,0.38774165,0.45183381,-7.66589219,0.62821584
232,5328914,0.07749521,0.06811999,0.05889893,0.04984648,0.04067841,0.62821584,0.56733809,0.50652242,0.38774165,-7.03767635,0.70288227
233,5338916,0.08639978,0.07749521,0.06811999,0.05889893,0.04984648,0.70288227,0.62821584,0.56733809,0.50652242,-6.33479408,0.71820848
234,5348914,0.09935228,0.08639978,0.07749521,0.06811999,0.05889893,0.71820848,0.70288227,0.62821584,0.56733809,-5.61658560,1.09111399
235,5358919,0.11042218,0.09935228,0.08639978,0.07749521,0.06811999,1.09111399,0.71820848,0.70288227,0.62821584,-4.52547161,0.84854780
236,5368914,0.11830467,0.11042218,0.09935228,0.08639978,0.07749521,0.84854780,1.09111399,0.71820848,0.70288227,-3.67692381,0.77955549
237,5378914,0.12669332,0.11830467,0.11042218,0.09935228,0.08639978,0.77955549,0.84854780,1.09111399,0.71820848,-2.89736833,1.03551698
238,5388914,0.13472816,0.12669332,0.11830467,0.11042218,0.09935228,1.03551698,0.77955549,0.84854780,1.09111399,-1.86185135,0.99080702
239,5398914,0.14394287,0.13472816,0.12669332,0.11830467,0.11042218,0.99080702,1.03551698,0.77955549,0.84854780,-0.87104433,1.15625706
240,5408914,0.15097048,0.14394287,0.13472816,0.12669332,0.11830467,1.15625706,0.99080702,1.03551698,0.77955549,0.28521273,1.02370272
241,5418914,0.16426929,0.15097048,0.14394287,0.13472816,0.12669332,1.02370272,1.15625706,0.99080702,1.03551698,1.30891544,1.60831461
242,5428914,0.17454244,0.16426929,0.15097048,0.14394287,0.13472816,1.60831461,1.02370272,1.15625706,0.99080702,2.91723005,1.19160091
243,5438914,0.18146899,0.17454244,0.16426929,0.15097048,0.14394287,1.19160091,1.60831461,1.02370272,1.15625706,4.10883096,1.14745254
244,5448914,0.18472223,0.18146899,0.17454244,0.16426929,0.15097048,1.14745254,1.19160091,1.60831461,1.02370272,5.25628350,1.12383025
245,5458918,0.18230661,0.18472223,0.18146899,0.17454244,0.16426929,1.12383025,1.14745254,1.19160091,1.60831461,6.38011375,0.82890117
246,5468914,0.17212258,0.18230661,0.18472223,0.18146899,0.17454244,0.82890117,1.12383025,1.14745254,1.19160091,7.20901492,0.53123014
247,5478915,0.15736669,0.17212258,0.18230661,0.18472223,0.18146899,0.53123014,0.82890117,1.12383025,1.14745254,7.74024505,0.48810265
248,5488914,0.14675839,0.15736669,0.17212258,0.18230661,0.18472223,0.48810265,0.53123014,0.82890117,1.12383025,8.22834771,0.87664564
249,5498914,0.13892252,0.14675839,0.15736669,0.17212258,0.18230661,0.87664564,0.48810265,0.53123014,0.82890117,9.10499335,0.81101202
250,5508914,0.12812874,0.13892252,0.14675839,0.15736669,0.17212258,0.81101202,0.87664564,0.48810265,0.53123014,9.91600537,0.44744906
251,5518914,0.11969673,0.12812874,0.13892252,0.14675839,0.15736669,0.44744906,0.81101202,0.87664564,0.48810265,10.36345442,0.72699644
252,5528914,0.10668547,0.11969673,0.12812874,0.13892252,0.14675839,0.31975039,0.44744906,0.81101202,0.87664564,10.68320482,0.19571543
253,5538914,0.09545377,0.10668547,0.11969673,0.12812874,0.13892252,0.00000000,0.31975039,0.44744906,0.81101202,10.68320482,0.42549769
254,5548914,0.08548133,0.09545377,0.10668547,0.11969673,0.12812874,0.00000000,0.00000000,0.31975039,0.44744906,10.68320482,0.36618424
255,5558918,0.07228490,0.08548133,0.09545377,0.10668547,0.11969673,0.00000000,0.00000000,0.00000000,0.31975039,10.68320482,-0.00695780
256,5568914,0.05703860,0.07228490,0.08548133,0.09545377,0.10668547,-0.00695780,0.00000000,0.00000000,0.00000000,10.67624702,-0.06718111
257,5578914,0.04328554,0.05703860,0.07228490,0.08548133,0.09545377,-0.06718111,-0.00695780,0.00000000,0.00000000,10.60906590,0.04458871
258,5588914,0.02822439,0.04328554,0.05703860,0.07228490,0.08548133,0.04458871,-0.06718111,-0.00695780,0.00000000,10.65365462,-0.20383022
259,5598914,0.01613445,0.02822439,0.04328554,0.05703860,0.07228490,-0.20383022,0.04458871,-0.06718111,-0.00695780,10.44982440,-0.01893205
260,5608914,0.00736731,0.01613445,0.02822439,0.04328554,0.05703860,-0.01893205,-0.20383022,0.04458871,-0.06718111,10.43089234,0.01848706
261,5618914,0.00018091,0.00736731,0.01613445,0.02822439,0.04328554,0.01848706,-0.01893205,-0.20383022,0.04458871,10.44937940,-0.09522973
262,5628914,-0.00848230,0.00018091,0.00736731,0.01613445,0.02822439,-0.09522973,0.01848706,-0.01893205,-0.20383022,10.35414967,-0.28581716
263,5638914,-0.02048113,-0.00848230,0.00018091,0.00736731,0.01613445,-0.28581716,-0.09522973,0.01848706,-0.01893205,10.06833251,-0.52177491
264,5648914,-0.03145894,-0.02048113,-0.00848230,0.00018091,0.00736731,-0.52177491,-0.28581716,-0.09522973,0.01848706,9.54655760,-0.38380199
265,5658919,-0.04112045,-0.03145894,-0.02048113,-0.00848230,0.00018091,-0.38380199,-0.52177491,-0.28581716,-0.09522973,9.16275560,-0.41951799
266,5668914,-0.05103444,-0.04112045,-0.03145894,-0.02048113,-0.00848230,-0.41951799,-0.38380199,-0.52177491,-0.28581716,8.74323761,-0.56231376
267,5678914,-0.06276466,-0.05103444,-0.04112045,-0.03145894,-0.02048113,-0.56231376,-0.41951799,-0.38380199,-0.52177491,8.18092385,-0.71658168
268,5688914,-0.07506948,-0.06276466,-0.05103444,-0.04112045,-0.03145894,-0.71658168,-0.56231376,-0.41951799,-0.38380199,7.46434217,-0.75988759
269,5698914,-0.08656359,-0.07506948,-0.06276466,-0.05103444,-0.04112045,-0.75988759,-0.71658168,-0.56231376,-0.41951799,6.70445457,-0.76384247
270,5708915,-0.09833365,-0.08656359,-0.07506948,-0.06276466,-0.05103444,-0.76384247,-0.75988759,-0.71658168,-0.56231376,5.94061210,-0.89710499
271,5718914,-0.10800299,-0.09833365,-0.08656359,-0.07506948,-0.06276466,-0.89710499,-0.76384247,-0.75988759,-0.71658168,5.04350711,-0.79731207
272,5728914,-0.11754651,-0.10800299,-0.09833365,-0.08656359,-0.07506948,-0.79731207,-0.89710499,-0.76384247,-0.75988759,4.24619504,-0.94494194
273,5738919,-0.12889140,-0.11754651,-0.10800299,-0.09833365,-0.08656359,-0.94494194,-0.79731207,-0.89710499,-0.76384247,3.30125310,-1.14679517
274,5748914,-0.13862344,-0.12889140,-0.11754651,-0.10800299,-0.09833365,-1.14679517,-0.94494194,-0.79731207,-0.89710499,2.15445793,-1.00225762
275,5758923,-0.14773892,-0.13862344,-0.12889140,-0.11754651,-0.10800299,-1.00225762,-1.14679517,-0.94494194,-0.79731207,1.15220031,-1.11561141
276,5768914,-0.15663497,-0.14773892,-0.13862344,-0.12889140,-0.11754651,-1.11561141,-1.00225762,-1.14679517,-0.94494194,0.03658890,-1.18768751
277,5778914,-0.16315768,-0.15663497,-0.14773892,-0.13862344,-0.12889140,-1.18768751,-1.11561141,-1.00225762,-1.14679517,-1.15109861,-1.05761996
278,5788914,-0.17398161,-0.16315768,-0.15663497,-0.14773892,-0.13862344,-1.05761996,-1.18768751,-1.11561141,-1.00225762,-2.20871857,-1.53885373
279,5798914,-0.18154473,-0.17398161,-0.16315768,-0.15663497,-0.14773892,-1.53885373,-1.05761996,-1.18768751,-1.11561141,-3.74757230,-1.16393589
280,5808914,-0.18567394,-0.18154473,-0.17398161,-0.16315768,-0.15663497,-1.16393589,-1.53885373,-1.05761996,-1.18768751,-4.91150819,-1.11022932
281,5818914,-0.18865540,-0.18567394,-0.18154473,-0.17398161,-0.16315768,-1.11022932,-1.16393589,-1.53885373,-1.05761996,-6.02173752,-1.24898316
282,5828914,-0.18712145,-0.18865540,-0.18567394,-0.18154473,-0.17398161,-1.24898316,-1.11022932,-1.16393589,-1.53885373,-7.27072067,-0.92884395
283,5838914,-0.17893986,-0.18712145,-0.18865540,-0.18567394,-0.18154473,-0.92884395,-1.24898316,-1.11022932,-1.16393589,-8.19956463,-0.66662597
284,5848915,-0.16425502,-0.17893986,-0.18712145,-0.18865540,-0.18567394,-0.66662597,-0.92884395,-1.24898316,-1.11022932,-8.86619060,-0.45814553
285,5858923,-0.14889383,-0.16425502,-0.17893986,-0.18712145,-0.18865540,-0.45814553,-0.66662597,-0.92884395,-1.24898316,-9.32433613,-0.57606645
286,5868914,-0.13601478,-0.14889383,-0.16425502,-0.17893986,-0.18712145,-0.57606645,-0.45814553,-0.66662597,-0.92884395,-9.90040258,-0.68302155
287,5878914,-0.12456514,-0.13601478,-0.14889383,-0.16425502,-0.17893986,-0.68302155,-0.57606645,-0.45814553,-0.66662597,-10.58342413,-0.59504783
288,5888918,-0.11158395,-0.12456514,-0.13601478,-0.14889383,-0.16425502,-0.10385403,-0.68302155,-0.57606645,-0.45814553,-10.68727816,-0.37590738
289,5898919,-0.10023568,-0.11158395,-0.12456514,-0.13601478,-0.14889383,0.00000000,-0.10385403,-0.68302155,-0.57606645,-10.68727816,-0.47239409
290,5908914,-0.08787819,-0.10023568,-0.11158395,-0.12456514,-0.13601478,0.00000000,0.00000000,-0.10385403,-0.68302155,-10.68727816,-0.19403368
291,5918914,-0.07328802,-0.08787819,-0.10023568,-0.11158395,-0.12456514,0.00000000,0.00000000,0.00000000,-0.10385403,-10.68727816,-0.02852787
292,5928914,-0.05559315,-0.07328802,-0.08787819,-0.10023568,-0.11158395,0.00000000,0.00000000,0.00000000,0.00000000,-10.68727816,0.17466153
293,5938914,-0.03858544,-0.05559315,-0.07328802,-0.08787819,-0.10023568,0.17466153,0.00000000,0.00000000,0.00000000,-10.51261663,0.08694796
294,5948914,-0.02462440,-0.03858544,-0.05559315,-0.07328802,-0.08787819,0.08694796,0.17466153,0.00000000,0.00000000,-10.42566867,0.00471564
295,5958919,-0.01238299,-0.02462440,-0.03858544,-0.05559315,-0.07328802,0.00471564,0.08694796,0.17466153,0.00000000,-10.42095304,0.11676833
296,5968914,-0.00138446,-0.01238299,-0.02462440,-0.03858544,-0.05559315,0.11676833,0.00471564,0.08694796,0.17466153,-10.30418471,0.15815353
297,5978914,0.01013672,-0.00138446,-0.01238299,-0.02462440,-0.03858544,0.15815353,0.11676833,0.00471564,0.08694796,-10.14603118,0.31987809
298,5988914,0.02028753,0.01013672,-0.00138446,-0.01238299,-0.02462440,0.31987809,0.15815353,0.11676833,0.00471564,-9.82615310,0.28099941
299,5998914,0.02999832,0.02028753,0.01013672,-0.00138446,-0.01238299,0.28099941,0.31987809,0.15815353,0.11676833,-9.54515368,0.37542962
300,6008914,0.04006474,0.02999832,0.02028753,0.01013672,-0.00138446,0.37542962,0.28099941,0.31987809,0.15815353,-9.16972407,0.49038208
301,6018914,0.04975626,0.04006474,0.02999832,0.02028753,0.01013672,0.49038208,0.37542962,0.28099941,0.31987809,-8.67934199,0.49699861
302,6028914,0.05998604,0.04975626,0.04006474,0.02999832,0.02028753,0.49699861,0.49038208,0.37542962,0.28099941,-8.18234338,0.62555376
303,6038914,0.07053450,0.05998604,0.04975626,0.04006474,0.02999832,0.62555376,0.49699861,0.49038208,0.37542962,-7.55678962,0.69001876
304,6048914,0.08058497,0.07053450,0.05998604,0.04975626,0.04006474,0.69001876,0.62555376,0.49699861,0.49038208,-6.86677085,0.70023261
305,6058917,0.09432294,0.08058497,0.07053450,0.05998604,0.04975626,0.70023261,0.69001876,0.62555376,0.49699861,-6.16653824,1.06398129
306,6068914,0.10464337,0.09432294,0.08058497,0.07053450,0.05998604,1.06398129,0.70023261,0.69001876,0.62555376,-5.10255696,0.72645718
307,6078914,0.11315627,0.10464337,0.09432294,0.08058497,0.07053450,0.72645718,1.06398129,0.70023261,0.69001876,-4.37609977,0.82377083
308,6088914,0.12311987,0.11315627,0.10464337,0.09432294,0.08058497,0.82377083,0.72645718,1.06398129,0.70023261,-3.55232894,1.08459740
309,6098914,0.13159329,0.12311987,0.11315627,0.10464337,0.09432294,1.08459740,0.82377083,0.72645718,1.06398129,-2.46773154,0.92052234
310,6108915,0.13933327,0.13159329,0.12311987,0.11315627,0.10464337,0.92052234,1.08459740,0.82377083,0.72645718,-1.54720920,1.02297555
311,6118914,0.14574933,0.13933327,0.13159329,0.12311987,0.11315627,1.02297555,0.92052234,1.08459740,0.82377083,-0.52423365,1.01973019
312,6128914,0.15071304,0.14574933,0.13933327,0.13159329,0.12311987,1.01973019,1.02297555,0.92052234,1.08459740,0.49549654,0.98723830
313,6138914,0.16273238,0.15071304,0.14574933,0.13933327,0.13159329,0.98723830,1.01973019,1.02297555,0.92052234,1.48273484,1.61410904
314,6148914,0.17193328,0.16273238,0.15071304,0.14574933,0.13933327,1.61410904,0.98723830,1.01973019,1.02297555,3.09684389,1.14818023
315,6158917,0.17630219,0.17193328,0.16273238,0.15071304,0.14574933,1.14818023,1.61410904,0.98723830,1.01973019,4.24502412,1.00038124
316,6168914,0.17887832,0.17630219,0.17193328,0.16273238,0.15071304,1.00038124,1.14818023,1.61410904,0.98723830,5.24540536,1.16316407
317,6178914,0.17472141,0.17887832,0.17630219,0.17193328,0.16273238,1.16316407,1.00038124,1.14818023,1.61410904,6.40856943,0.68987522
318,6188914,0.16136914,0.17472141,0.17887832,0.17630219,0.17193328,0.68987522,1.16316407,1.00038124,1.14818023,7.09844465,0.32692018
319,6198914,0.14835937,0.16136914,0.17472141,0.17887832,0.17630219,0.32692018,0.68987522,1.16316407,1.00038124,7.42536483,0.70436321
320,6208914,0.13494985,0.14835937,0.16136914,0.17472141,0.17887832,0.70436321,0.32692018,0.68987522,1.16316407,8.12972805,0.51753219
321,6218914,0.12302581,0.13494985,0.14835937,0.16136914,0.17472141,0.51753219,0.70436321,0.32692018,0.68987522,8.64726024,0.56981137
322,6228914,0.11218187,0.12302581,0.13494985,0.14835937,0.16136914,0.56981137,0.51753219,0.70436321,0.32692018,9.21707161,0.55745689
323,6238914,0.09922921,0.11218187,0.12302581,0.13494985,0.14835937,0.55745689,0.56981137,0.51753219,0.70436321,9.77452850,0.25348942
324,6248914,0.08836569,0.09922921,0.11218187,0.12302581,0.13494985,0.25348942,0.55745689,0.56981137,0.51753219,10.02801792,0.44031518
325,6258923,0.07554981,0.08836569,0.09922921,0.11218187,0.12302581,0.44031518,0.25348942,0.55745689,0.56981137,10.46833310,0.12356802
326,6268914,0.06243878,0.07554981,0.08836569,0.09922921,0.11218187,0.12356802,0.44031518,0.25348942,0.55745689,10.59190112,0.09519322
327,6278914,0.04834232,0.06243878,0.07554981,0.08836569,0.09922921,0.09519322,0.12356802,0.44031518,0.25348942,10.68709434,-0.01682126
328,6288914,0.03511741,0.04834232,0.06243878,0.07554981,0.08836569,-0.01682126,0.09519322,0.12356802,0.44031518,10.67027308,-0.03232799
329,6298914,0.02154290,0.03511741,0.04834232,0.06243878,0.07554981,-0.03232799,-0.01682126,0.09519322,0.12356802,10.63794509,-0.16498466
330,6308914,0.00570788,0.02154290,0.03511741,0.04834232,0.06243878,-0.16498466,-0.03232799,-0.01682126,0.09519322,10.47296043,-0.40266108
331,6318914,-0.01004218,0.00570788,0.02154290,0.03511741,0.04834232,-0.40266108,-0.16498466,-0.03232799,-0.01682126,10.07029935,-0.38574286
332,6328914,-0.02453857,-0.01004218,0.00570788,0.02154290,0.03511741,-0.38574286,-0.40266108,-0.16498466,-0.03232799,9.68455649,-0.41145213
333,6338914,-0.03788413,-0.02453857,-0.01004218,0.00570788,0.02154290,-0.41145213,-0.38574286,-0.40266108,-0.16498466,9.27310436,-0.48571498
334,6348918,-0.05197912,-0.03788413,-0.02453857,-0.01004218,0.00570788,-0.48571498,-0.41145213,-0.38574286,-0.40266108,8.78738938,-0.65841324
335,6358919,-0.06737204,-0.05197912,-0.03788413,-0.02453857,-0.01004218,-0.65841324,-0.48571498,-0.41145213,-0.38574286,8.12897614,-0.80747110
336,6368914,-0.08236031,-0.06737204,-0.05197912,-0.03788413,-0.02453857,-0.80747110,-0.65841324,-0.48571498,-0.41145213,7.32150505,-0.82071317
337,6378914,-0.09399720,-0.08236031,-0.06737204,-0.05197912,-0.03788413,-0.82071317,-0.80747110,-0.65841324,-0.48571498,6.50079187,-0.70187646
338,6388914,-0.10452946,-0.09399720,-0.08236031,-0.06737204,-0.05197912,-0.70187646,-0.82071317,-0.80747110,-0.65841324,5.79891542,-0.84994129
339,6398914,-0.11613724,-0.10452946,-0.09399720,-0.08236031,-0.06737204,-0.84994129,-0.70187646,-0.82071317,-0.80747110,4.94897413,-1.03038726
340,6408914,-0.12749530,-0.11613724,-0.10452946,-0.09399720,-0.08236031,-1.03038726,-0.84994129,-0.70187646,-0.82071317,3.91858687,-1.02481745
341,6418914,-0.13898189,-0.12749530,-0.11613724,-0.10452946,-0.09399720,-1.02481745,-1.03038726,-0.84994129,-0.70187646,2.89376942,-1.13934474
342,6428914,-0.14917796,-0.13898189,-0.12749530,-0.11613724,-0.10452946,-1.13934474,-1.02481745,-1.03038726,-0.84994129,1.75442468,-1.11601249
343,6438914,-0.15810027,-0.14917796,-0.13898189,-0.12749530,-0.11613724,-1.11601249,-1.13934474,-1.02481745,-1.03038726,0.63841219,-1.13685557
344,6448914,-0.16510701,-0.15810027,-0.14917796,-0.13898189,-0.12749530,-1.13685557,-1.11601249,-1.13934474,-1.02481745,-0.49844337,-1.11970837
345,6458917,-0.17708586,-0.16510701,-0.15810027,-0.14917796,-0.13898189,-1.11970837,-1.13685557,-1.11601249,-1.13934474,-1.61815174,-1.60254717
346,6468917,-0.18512612,-0.17708586,-0.16510701,-0.15810027,-0.14917796,-1.60254717,-1.11970837,-1.13685557,-1.11601249,-3.22069891,-1.16108249
347,6478914,-0.18916131,-0.18512612,-0.17708586,-0.16510701,-0.15810027,-1.16108249,-1.60254717,-1.11970837,-1.13685557,-4.38178140,-1.11334691
348,6488915,-0.19054572,-0.18916131,-0.18512612,-0.17708586,-0.16510701,-1.11334691,-1.16108249,-1.60254717,-1.11970837,-5.49512831,-1.16044975
349,6498914,-0.18602039,-0.19054572,-0.18916131,-0.18512612,-0.17708586,-1.16044975,-1.11334691,-1.16108249,-1.60254717,-6.65557807,-0.79305289
350,6508914,-0.17170583,-0.18602039,-0.19054572,-0.18916131,-0.18512612,-0.79305289,-1.16044975,-1.11334691,-1.16108249,-7.44863096,-0.35075673
351,6518916,-0.15601572,-0.17170583,-0.18602039,-0.19054572,-0.18916131,-0.35075673,-0.79305289,-1.16044975,-1.11334691,-7.79938769,-0.61252428
352,6528918,-0.14188525,-0.15601572,-0.17170583,-0.18602039,-0.19054572,-0.61252428,-0.35075673,-0.79305289,-1.16044975,-8.41191197,-0.64480082
353,6538914,-0.12912074,-0.14188525,-0.15601572,-0.17170583,-0.18602039,-0.64480082,-0.61252428,-0.35075673,-0.79305289,-9.05671279,-0.57660658
354,6548914,-0.11636963,-0.12912074,-0.14188525,-0.15601572,-0.17170583,-0.57660658,-0.64480082,-0.61252428,-0.35075673,-9.63331937,-0.48851259
355,6558919,-0.10389437,-0.11636963,-0.12912074,-0.14188525,-0.15601572,-0.48851259,-0.57660658,-0.64480082,-0.61252428,-10.12183196,-0.41804353
