i,time,y0,y1,y2,y3,y4,du1,du2,du3,du4,U1,du
183,4838840,-0.11186058,-0.09965633,-0.10335255,-0.10301419,-0.08893397,0.00000000,0.00000000,0.00000000,0.00000000,10.76384076,0.53066980
184,4848841,-0.13914690,-0.11186058,-0.09965633,-0.10335255,-0.10301419,0.00000000,0.00000000,0.00000000,0.00000000,10.76384076,0.49373819
185,4858842,-0.16682411,-0.13914690,-0.11186058,-0.09965633,-0.10335255,0.00000000,0.00000000,0.00000000,0.00000000,10.76384076,0.50435341
186,4868840,-0.17248934,-0.16682411,-0.13914690,-0.11186058,-0.09965633,0.00000000,0.00000000,0.00000000,0.00000000,10.76384076,0.57551045
187,4878840,-0.15830893,-0.17248934,-0.16682411,-0.13914690,-0.11186058,-0.01237955,0.00000000,0.00000000,0.00000000,10.75146121,0.60661799
188,4888840,-0.17486900,-0.15830893,-0.17248934,-0.16682411,-0.13914690,0.00000000,-0.01237955,0.00000000,0.00000000,10.75146121,0.45179272
189,4898840,-0.21231559,-0.17486900,-0.15830893,-0.17248934,-0.16682411,0.00000000,0.00000000,-0.01237955,0.00000000,10.75146121,0.41853768
190,4908840,-0.24322139,-0.21231559,-0.17486900,-0.15830893,-0.17248934,0.00000000,0.00000000,0.00000000,-0.01237955,10.75146121,0.46214640
191,4918840,-0.25673127,-0.24322139,-0.21231559,-0.17486900,-0.15830893,0.00000000,0.00000000,0.00000000,0.00000000,10.75146121,0.49840125
192,4928840,-0.25594172,-0.25673127,-0.24322139,-0.21231559,-0.17486900,0.00000000,0.00000000,0.00000000,0.00000000,10.75146121,0.51195845
193,4938840,-0.27617645,-0.25594172,-0.25673127,-0.24322139,-0.21231559,0.00000000,0.00000000,0.00000000,0.00000000,10.75146121,0.39865282
194,4948839,-0.31813884,-0.27617645,-0.25594172,-0.25673127,-0.24322139,0.00000000,0.00000000,0.00000000,0.00000000,10.75146121,0.33988929
195,4958841,-0.35495897,-0.31813884,-0.27617645,-0.25594172,-0.25673127,0.00000000,0.00000000,0.00000000,0.00000000,10.75146121,0.37646597
196,4968842,-0.38591198,-0.35495897,-0.31813884,-0.27617645,-0.25594172,0.00000000,0.00000000,0.00000000,0.00000000,10.75146121,0.36504515
197,4978840,-0.42540362,-0.38591198,-0.35495897,-0.31813884,-0.27617645,0.00533718,0.00000000,0.00000000,0.00000000,10.75679839,0.29828373
198,4988842,-0.47677656,-0.42540362,-0.38591198,-0.35495897,-0.31813884,0.00000000,0.00533718,0.00000000,0.00000000,10.75679839,0.24113071
199,4998840,-0.53577165,-0.47677656,-0.42540362,-0.38591198,-0.35495897,0.00000000,0.00000000,0.00533718,0.00000000,10.75679839,0.19995511
200,5008840,-0.59588382,-0.53577165,-0.47677656,-0.42540362,-0.38591198,0.00000000,0.00000000,0.00000000,0.00533718,10.75679839,0.17128244
201,5018840,-0.65931678,-0.59588382,-0.53577165,-0.47677656,-0.42540362,0.00000000,0.00000000,0.00000000,0.00000000,10.75679839,0.11986551
202,5028840,-0.72453810,-0.65931678,-0.59588382,-0.53577165,-0.47677656,0.00000000,0.00000000,0.00000000,0.00000000,10.75679839,0.07687756
203,5038840,-0.78806283,-0.72453810,-0.65931678,-0.59588382,-0.53577165,0.00000000,0.00000000,0.00000000,0.00000000,10.75679839,0.04366665
204,5048840,-0.84868152,-0.78806283,-0.72453810,-0.65931678,-0.59588382,0.00000000,0.00000000,0.00000000,0.00000000,10.75679839,0.00943246
205,5058841,-0.90550893,-0.84868152,-0.78806283,-0.72453810,-0.65931678,0.00000000,0.00000000,0.00000000,0.00000000,10.75679839,-0.02171485
206,5068843,-0.95771599,-0.90550893,-0.84868152,-0.78806283,-0.72453810,-0.02171485,0.00000000,0.00000000,0.00000000,10.73508354,-0.05008033
207,5078839,-1.00409925,-0.95771599,-0.90550893,-0.84868152,-0.78806283,-0.05008033,-0.02171485,0.00000000,0.00000000,10.68500321,-0.07391825
208,5088843,-1.04563905,-1.00409925,-0.95771599,-0.90550893,-0.84868152,-0.07391825,-0.05008033,-0.02171485,0.00000000,10.61108496,-0.10178792
209,5098840,-1.08364807,-1.04563905,-1.00409925,-0.95771599,-0.90550893,-0.10178792,-0.07391825,-0.05008033,-0.02171485,10.50929704,-0.13136618
210,5108840,-1.11797165,-1.08364807,-1.04563905,-1.00409925,-0.95771599,-0.13136618,-0.10178792,-0.07391825,-0.05008033,10.37793086,-0.15706533
211,5118840,-1.14800791,-1.11797165,-1.08364807,-1.04563905,-1.00409925,-0.15706533,-0.13136618,-0.10178792,-0.07391825,10.22086553,-0.17977673
212,5128840,-1.17463670,-1.14800791,-1.11797165,-1.08364807,-1.04563905,-0.17977673,-0.15706533,-0.13136618,-0.10178792,10.04108881,-0.20575661
213,5138840,-1.19637066,-1.17463670,-1.14800791,-1.11797165,-1.08364807,-0.20575661,-0.17977673,-0.15706533,-0.13136618,9.83533219,-0.22321700
214,5148840,-1.21407591,-1.19637066,-1.17463670,-1.14800791,-1.11797165,-0.22321700,-0.20575661,-0.17977673,-0.15706533,9.61211520,-0.24498022
215,5158843,-1.22806294,-1.21407591,-1.19637066,-1.17463670,-1.14800791,-0.24498022,-0.22321700,-0.20575661,-0.17977673,9.36713498,-0.26487650
216,5168844,-1.23820314,-1.22806294,-1.21407591,-1.19637066,-1.17463670,-0.26487650,-0.24498022,-0.22321700,-0.20575661,9.10225848,-0.28231014
217,5178841,-1.24515809,-1.23820314,-1.22806294,-1.21407591,-1.19637066,-0.28231014,-0.26487650,-0.24498022,-0.22321700,8.81994834,-0.30120524
218,5188840,-1.25101820,-1.24515809,-1.23820314,-1.22806294,-1.21407591,-0.30120524,-0.28231014,-0.26487650,-0.24498022,8.51874310,-0.32619827
219,5198840,-1.25529268,-1.25101820,-1.24515809,-1.23820314,-1.22806294,-0.32619827,-0.30120524,-0.28231014,-0.26487650,8.19254483,-0.34576600
220,5208840,-1.25755386,-1.25529268,-1.25101820,-1.24515809,-1.23820314,-0.34576600,-0.32619827,-0.30120524,-0.28231014,7.84677883,-0.36475526
221,5218840,-1.25639941,-1.25755386,-1.25529268,-1.25101820,-1.24515809,-0.36475526,-0.34576600,-0.32619827,-0.30120524,7.48202357,-0.37875726
222,5228842,-1.25331980,-1.25639941,-1.25755386,-1.25529268,-1.25101820,-0.37875726,-0.36475526,-0.34576600,-0.32619827,7.10326631,-0.40013951
223,5238840,-1.24819514,-1.25331980,-1.25639941,-1.25755386,-1.25529268,-0.40013951,-0.37875726,-0.36475526,-0.34576600,6.70312680,-0.41803772
224,5248840,-1.24183356,-1.24819514,-1.25331980,-1.25639941,-1.25755386,-0.41803772,-0.40013951,-0.37875726,-0.36475526,6.28508907,-0.43916106
225,5258840,-1.23434784,-1.24183356,-1.24819514,-1.25331980,-1.25639941,-0.43916106,-0.41803772,-0.40013951,-0.37875726,5.84592801,-0.45960013
226,5268840,-1.22720290,-1.23434784,-1.24183356,-1.24819514,-1.25331980,-0.45960013,-0.43916106,-0.41803772,-0.40013951,5.38632788,-0.48618807
227,5278842,-1.21668642,-1.22720290,-1.23434784,-1.24183356,-1.24819514,-0.48618807,-0.45960013,-0.43916106,-0.41803772,4.90013981,-0.49667872
228,5288839,-1.20260831,-1.21668642,-1.22720290,-1.23434784,-1.24183356,-0.49667872,-0.48618807,-0.45960013,-0.43916106,4.40346109,-0.51229181
229,5298843,-1.18727724,-1.20260831,-1.21668642,-1.22720290,-1.23434784,-0.51229181,-0.49667872,-0.48618807,-0.45960013,3.89116928,-0.53617320
230,5308840,-1.17144632,-1.18727724,-1.20260831,-1.21668642,-1.22720290,-0.53617320,-0.51229181,-0.49667872,-0.48618807,3.35499609,-0.55896462
231,5318840,-1.15627081,-1.17144632,-1.18727724,-1.20260831,-1.21668642,-0.55896462,-0.53617320,-0.51229181,-0.49667872,2.79603146,-0.58604561
232,5328840,-1.14100837,-1.15627081,-1.17144632,-1.18727724,-1.20260831,-0.58604561,-0.55896462,-0.53617320,-0.51229181,2.20998585,-0.60988732
233,5338840,-1.12482628,-1.14100837,-1.15627081,-1.17144632,-1.18727724,-0.60988732,-0.58604561,-0.55896462,-0.53617320,1.60009853,-0.63323328
234,5348840,-1.10829274,-1.12482628,-1.14100837,-1.15627081,-1.17144632,-0.63323328,-0.60988732,-0.58604561,-0.55896462,0.96686525,-0.66137594
235,5358840,-1.09080019,-1.10829274,-1.12482628,-1.14100837,-1.15627081,-0.66137594,-0.63323328,-0.60988732,-0.58604561,0.30548931,-0.68735855
236,5368840,-1.07180175,-1.09080019,-1.10829274,-1.12482628,-1.14100837,-0.68735855,-0.66137594,-0.63323328,-0.60988732,-0.38186924,-0.71331584
237,5378842,-1.04848710,-1.07180175,-1.09080019,-1.10829274,-1.12482628,-0.71331584,-0.68735855,-0.66137594,-0.63323328,-1.09518508,-0.72960718
238,5388840,-1.02968089,-1.04848710,-1.07180175,-1.09080019,-1.10829274,-0.72960718,-0.71331584,-0.68735855,-0.66137594,-1.82479227,-0.78531701
239,5398842,-1.01440563,-1.02968089,-1.04848710,-1.07180175,-1.09080019,-0.78531701,-0.72960718,-0.71331584,-0.68735855,-2.61010928,-0.82561168
240,5408842,-0.99523025,-1.01440563,-1.02968089,-1.04848710,-1.07180175,-0.82561168,-0.78531701,-0.72960718,-0.71331584,-3.43572097,-0.84271742
241,5418840,-0.97310149,-0.99523025,-1.01440563,-1.02968089,-1.04848710,-0.84271742,-0.82561168,-0.78531701,-0.72960718,-4.27843839,-0.87726670
242,5428840,-0.94947646,-0.97310149,-0.99523025,-1.01440563,-1.02968089,-0.87726670,-0.84271742,-0.82561168,-0.78531701,-5.15570509,-0.91565842
243,5438840,-0.92582203,-0.94947646,-0.97310149,-0.99523025,-1.01440563,-0.91565842,-0.87726670,-0.84271742,-0.82561168,-6.07136351,-0.95835749
244,5448840,-0.90678571,-0.92582203,-0.94947646,-0.97310149,-0.99523025,-0.95835749,-0.91565842,-0.87726670,-0.84271742,-7.02972100,-1.01960028
245,5458842,-0.89283680,-0.90678571,-0.92582203,-0.94947646,-0.97310149,-1.01960028,-0.95835749,-0.91565842,-0.87726670,-8.04932128,-1.08011319
246,5468840,-0.88337580,-0.89283680,-0.90678571,-0.92582203,-0.94947646,-1.08011319,-1.01960028,-0.95835749,-0.91565842,-9.12943446,-1.14438155
247,5478840,-0.87580514,-0.88337580,-0.89283680,-0.90678571,-0.92582203,-1.14438155,-1.08011319,-1.01960028,-0.95835749,-10.27381601,-1.20633110
248,5488840,-0.87293425,-0.87580514,-0.88337580,-0.89283680,-0.90678571,-0.43274341,-1.14438155,-1.08011319,-1.01960028,-10.70655942,-1.24283754
249,5498840,-0.87108031,-0.87293425,-0.87580514,-0.88337580,-0.89283680,0.00000000,-0.43274341,-1.14438155,-1.08011319,-10.70655942,-1.23454182
250,5508843,-0.86735592,-0.87108031,-0.87293425,-0.87580514,-0.88337580,0.00000000,0.00000000,-0.43274341,-1.14438155,-10.70655942,-1.22025102
251,5518840,-0.86468202,-0.86735592,-0.87108031,-0.87293425,-0.87580514,0.00000000,0.00000000,0.00000000,-0.43274341,-10.70655942,-1.22672365
252,5528843,-0.86146051,-0.86468202,-0.86735592,-0.87108031,-0.87293425,0.00000000,0.00000000,0.00000000,0.00000000,-10.70655942,-1.22212280
253,5538840,-0.85866969,-0.86146051,-0.86468202,-0.86735592,-0.87108031,0.00000000,0.00000000,0.00000000,0.00000000,-10.70655942,-1.22281718
254,5548840,-0.85672118,-0.85866969,-0.86146051,-0.86468202,-0.86735592,0.00000000,0.00000000,0.00000000,0.00000000,-10.70655942,-1.22347886
255,5558843,-0.85346066,-0.85672118,-0.85866969,-0.86146051,-0.86468202,0.00000000,0.00000000,0.00000000,0.00000000,-10.70655942,-1.21516942
256,5568840,-0.84660875,-0.85346066,-0.85672118,-0.85866969,-0.86146051,0.00000000,0.00000000,0.00000000,0.00000000,-10.70655942,-1.20113119
257,5578840,-0.83382168,-0.84660875,-0.85346066,-0.85672118,-0.85866969,-0.04148507,0.00000000,0.00000000,0.00000000,-10.74804448,-1.18234373
258,5588840,-0.81460128,-0.83382168,-0.84660875,-0.85346066,-0.85672118,0.00000000,-0.04148507,0.00000000,0.00000000,-10.74804448,-1.15984097
259,5598840,-0.79303806,-0.81460128,-0.83382168,-0.84660875,-0.85346066,0.00000000,0.00000000,-0.04148507,0.00000000,-10.74804448,-1.15059565
260,5608840,-0.77421239,-0.79303806,-0.81460128,-0.83382168,-0.84660875,0.00000000,0.00000000,0.00000000,-0.04148507,-10.74804448,-1.15163904
261,5618840,-0.75837807,-0.77421239,-0.79303806,-0.81460128,-0.83382168,0.00000000,0.00000000,0.00000000,0.00000000,-10.74804448,-1.14572081
262,5628840,-0.74418335,-0.75837807,-0.77421239,-0.79303806,-0.81460128,0.00000000,0.00000000,0.00000000,0.00000000,-10.74804448,-1.13569895
263,5638842,-0.73135440,-0.74418335,-0.75837807,-0.77421239,-0.79303806,0.00000000,0.00000000,0.00000000,0.00000000,-10.74804448,-1.12840432
264,5648844,-0.72083973,-0.73135440,-0.74418335,-0.75837807,-0.77421239,0.00000000,0.00000000,0.00000000,0.00000000,-10.74804448,-1.12640689
265,5658846,-0.71456964,-0.72083973,-0.73135440,-0.74418335,-0.75837807,0.00000000,0.00000000,0.00000000,0.00000000,-10.74804448,-1.13183921
266,5668841,-0.70892156,-0.71456964,-0.72083973,-0.73135440,-0.74418335,0.00000000,0.00000000,0.00000000,0.00000000,-10.74804448,-1.12157287
267,5678840,-0.70309016,-0.70892156,-0.71456964,-0.72083973,-0.73135440,-0.01558292,0.00000000,0.00000000,0.00000000,-10.76362740,-1.11675177
268,5688842,-0.69963234,-0.70309016,-0.70892156,-0.71456964,-0.72083973,0.00000000,-0.01558292,0.00000000,0.00000000,-10.76362740,-1.12283286
269,5698840,-0.69778022,-0.69963234,-0.70309016,-0.70892156,-0.71456964,0.00000000,0.00000000,-0.01558292,0.00000000,-10.76362740,-1.12223790
270,5708840,-0.70001017,-0.69778022,-0.69963234,-0.70309016,-0.70892156,0.00000000,0.00000000,0.00000000,-0.01558292,-10.76362740,-1.13413869
271,5718840,-0.70141803,-0.70001017,-0.69778022,-0.69963234,-0.70309016,0.00000000,0.00000000,0.00000000,0.00000000,-10.76362740,-1.12411077
272,5728840,-0.70503143,-0.70141803,-0.70001017,-0.69778022,-0.69963234,0.00000000,0.00000000,0.00000000,0.00000000,-10.76362740,-1.13564197
273,5738840,-0.71129630,-0.70503143,-0.70141803,-0.70001017,-0.69778022,0.00000000,0.00000000,0.00000000,0.00000000,-10.76362740,-1.14431062
274,5748840,-0.71605481,-0.71129630,-0.70503143,-0.70141803,-0.70001017,0.00000000,0.00000000,0.00000000,0.00000000,-10.76362740,-1.13706083
275,5758840,-0.72158799,-0.71605481,-0.71129630,-0.70503143,-0.70141803,0.00000000,0.00000000,0.00000000,0.00000000,-10.76362740,-1.14643390
276,5768840,-0.72786198,-0.72158799,-0.71605481,-0.71129630,-0.70503143,0.00000000,0.00000000,0.00000000,0.00000000,-10.76362740,-1.15156046
277,5778840,-0.73598358,-0.72786198,-0.72158799,-0.71605481,-0.71129630,0.00277393,0.00000000,0.00000000,0.00000000,-10.76085347,-1.16156257
278,5788841,-0.74512418,-0.73598358,-0.72786198,-0.72158799,-0.71605481,0.00000000,0.00277393,0.00000000,0.00000000,-10.76085347,-1.16737875
279,5798847,-0.75551275,-0.74512418,-0.73598358,-0.72786198,-0.72158799,0.00000000,0.00000000,0.00277393,0.00000000,-10.76085347,-1.17648019
280,5808840,-0.76473980,-0.75551275,-0.74512418,-0.73598358,-0.72786198,0.00000000,0.00000000,0.00000000,0.00277393,-10.76085347,-1.17624140
281,5818840,-0.77428386,-0.76473980,-0.75551275,-0.74512418,-0.73598358,0.00000000,0.00000000,0.00000000,0.00000000,-10.76085347,-1.18604539
282,5828840,-0.78429795,-0.77428386,-0.76473980,-0.75551275,-0.74512418,0.00000000,0.00000000,0.00000000,0.00000000,-10.76085347,-1.19369074
283,5838840,-0.79397162,-0.78429795,-0.77428386,-0.76473980,-0.75551275,0.00000000,0.00000000,0.00000000,0.00000000,-10.76085347,-1.19807091
284,5848840,-0.80306056,-0.79397162,-0.78429795,-0.77428386,-0.76473980,0.00000000,0.00000000,0.00000000,0.00000000,-10.76085347,-1.20287623
285,5858841,-0.81075219,-0.80306056,-0.79397162,-0.78429795,-0.77428386,0.00000000,0.00000000,0.00000000,0.00000000,-10.76085347,-1.20449830
286,5868840,-0.81659456,-0.81075219,-0.80306056,-0.79397162,-0.78429795,0.00000000,0.00000000,0.00000000,0.00000000,-10.76085347,-1.20500173
287,5878842,-0.81933153,-0.81659456,-0.81075219,-0.80306056,-0.79397162,-0.01365164,0.00000000,0.00000000,0.00000000,-10.77450511,-1.20093268
288,5888840,-0.81970536,-0.81933153,-0.81659456,-0.81075219,-0.80306056,0.00000000,-0.01365164,0.00000000,0.00000000,-10.77450511,-1.19951311
289,5898840,-0.81978033,-0.81970536,-0.81933153,-0.81659456,-0.81075219,0.00000000,0.00000000,-0.01365164,0.00000000,-10.77450511,-1.20335848
290,5908840,-0.81975617,-0.81978033,-0.81970536,-0.81933153,-0.81659456,0.00000000,0.00000000,0.00000000,-0.01365164,-10.77450511,-1.20350690
291,5918842,-0.81841301,-0.81975617,-0.81978033,-0.81970536,-0.81933153,0.00000000,0.00000000,0.00000000,0.00000000,-10.77450511,-1.19840891
292,5928840,-0.81590097,-0.81841301,-0.81975617,-0.81978033,-0.81970536,0.00000000,0.00000000,0.00000000,0.00000000,-10.77450511,-1.19545473
293,5938842,-0.81254593,-0.81590097,-0.81841301,-0.81975617,-0.81978033,0.00000000,0.00000000,0.00000000,0.00000000,-10.77450511,-1.19272703
294,5948840,-0.80789766,-0.81254593,-0.81590097,-0.81841301,-0.81975617,0.00000000,0.00000000,0.00000000,0.00000000,-10.77450511,-1.18695672
295,5958840,-0.80209069,-0.80789766,-0.81254593,-0.81590097,-0.81841301,0.00000000,0.00000000,0.00000000,0.00000000,-10.77450511,-1.18177593
296,5968840,-0.79461181,-0.80209069,-0.80789766,-0.81254593,-0.81590097,0.00000000,0.00000000,0.00000000,0.00000000,-10.77450511,-1.17347187
297,5978840,-0.78709185,-0.79461181,-0.80209069,-0.80789766,-0.81254593,0.02966446,0.00000000,0.00000000,0.00000000,-10.74484065,-1.16987402
298,5988840,-0.77714759,-0.78709185,-0.79461181,-0.80209069,-0.80789766,0.00000000,0.02966446,0.00000000,0.00000000,-10.74484065,-1.15507838
299,5998842,-0.76546332,-0.77714759,-0.78709185,-0.79461181,-0.80209069,0.00000000,0.00000000,0.02966446,0.00000000,-10.74484065,-1.14622609
300,6008841,-0.75296857,-0.76546332,-0.77714759,-0.78709185,-0.79461181,0.00000000,0.00000000,0.00000000,0.02966446,-10.74484065,-1.13885397
301,6018840,-0.73969577,-0.75296857,-0.76546332,-0.77714759,-0.78709185,0.00000000,0.00000000,0.00000000,0.00000000,-10.74484065,-1.12887236
302,6028842,-0.72624627,-0.73969577,-0.75296857,-0.76546332,-0.77714759,0.00000000,0.00000000,0.00000000,0.00000000,-10.74484065,-1.12084205
303,6038840,-0.70998155,-0.72624627,-0.73969577,-0.75296857,-0.76546332,0.00000000,0.00000000,0.00000000,0.00000000,-10.74484065,-1.10081500
304,6048840,-0.69119711,-0.70998155,-0.72624627,-0.73969577,-0.75296857,0.00000000,0.00000000,0.00000000,0.00000000,-10.74484065,-1.08543737
305,6058840,-0.67376937,-0.69119711,-0.70998155,-0.72624627,-0.73969577,0.00000000,0.00000000,0.00000000,0.00000000,-10.74484065,-1.08343034
306,6068840,-0.65555550,-0.67376937,-0.69119711,-0.70998155,-0.72624627,0.00000000,0.00000000,0.00000000,0.00000000,-10.74484065,-1.06583038
307,6078840,-0.63797991,-0.65555550,-0.67376937,-0.69119711,-0.70998155,-0.00704760,0.00000000,0.00000000,0.00000000,-10.75188825,-1.05823611
308,6088840,-0.61875430,-0.63797991,-0.65555550,-0.67376937,-0.69119711,0.00000000,-0.00704760,0.00000000,0.00000000,-10.75188825,-1.03851532
309,6098840,-0.60048566,-0.61875430,-0.63797991,-0.65555550,-0.67376937,0.00000000,0.00000000,-0.00704760,0.00000000,-10.75188825,-1.03286462
310,6108842,-0.58198568,-0.60048566,-0.61875430,-0.63797991,-0.65555550,0.00000000,0.00000000,0.00000000,-0.00704760,-10.75188825,-1.01770410
311,6118840,-0.56421451,-0.58198568,-0.60048566,-0.61875430,-0.63797991,0.00000000,0.00000000,0.00000000,0.00000000,-10.75188825,-1.00875691
312,6128840,-0.54710810,-0.56421451,-0.58198568,-0.60048566,-0.61875430,0.00000000,0.00000000,0.00000000,0.00000000,-10.75188825,-0.99806744
313,6138841,-0.53064399,-0.54710810,-0.56421451,-0.58198568,-0.60048566,0.00000000,0.00000000,0.00000000,0.00000000,-10.75188825,-0.98786499
314,6148844,-0.51563927,-0.53064399,-0.54710810,-0.56421451,-0.58198568,0.00000000,0.00000000,0.00000000,0.00000000,-10.75188825,-0.98143966
315,6158846,-0.50157950,-0.51563927,-0.53064399,-0.54710810,-0.56421451,0.00000000,0.00000000,0.00000000,0.00000000,-10.75188825,-0.97225944
316,6168840,-0.48660968,-0.50157950,-0.51563927,-0.53064399,-0.54710810,0.00000000,0.00000000,0.00000000,0.00000000,-10.75188825,-0.95725970
317,6178840,-0.47492204,-0.48660968,-0.50157950,-0.51563927,-0.53064399,-0.02986454,0.00000000,0.00000000,0.00000000,-10.78175278,-0.96415755
318,6188840,-0.46317894,-0.47492204,-0.48660968,-0.50157950,-0.51563927,0.00000000,-0.02986454,0.00000000,0.00000000,-10.78175278,-0.94950498
319,6198840,-0.45234338,-0.46317894,-0.47492204,-0.48660968,-0.50157950,0.00000000,0.00000000,-0.02986454,0.00000000,-10.78175278,-0.94549875
320,6208840,-0.44321684,-0.45234338,-0.46317894,-0.47492204,-0.48660968,0.00000000,0.00000000,0.00000000,-0.02986454,-10.78175278,-0.94309681
321,6218840,-0.43340462,-0.44321684,-0.45234338,-0.46317894,-0.47492204,0.00000000,0.00000000,0.00000000,0.00000000,-10.78175278,-0.93086529
322,6228840,-0.42451229,-0.43340462,-0.44321684,-0.45234338,-0.46317894,0.00000000,0.00000000,0.00000000,0.00000000,-10.78175278,-0.92940450
323,6238843,-0.41557959,-0.42451229,-0.43340462,-0.44321684,-0.45234338,0.00000000,0.00000000,0.00000000,0.00000000,-10.78175278,-0.92142335
324,6248840,-0.40658144,-0.41557959,-0.42451229,-0.43340462,-0.44321684,0.00000000,0.00000000,0.00000000,0.00000000,-10.78175278,-0.91526172
325,6258842,-0.39710866,-0.40658144,-0.41557959,-0.42451229,-0.43340462,0.00000000,0.00000000,0.00000000,0.00000000,-10.78175278,-0.90745064
326,6268840,-0.38740315,-0.39710866,-0.40658144,-0.41557959,-0.42451229,0.00000000,0.00000000,0.00000000,0.00000000,-10.78175278,-0.90112701
327,6278840,-0.37739215,-0.38740315,-0.39710866,-0.40658144,-0.41557959,0.00682125,0.00000000,0.00000000,0.00000000,-10.77493153,-0.89344822
328,6288839,-0.36682761,-0.37739215,-0.38740315,-0.39710866,-0.40658144,0.00000000,0.00682125,0.00000000,0.00000000,-10.77493153,-0.88511551
329,6298841,-0.35453656,-0.36682761,-0.37739215,-0.38740315,-0.39710866,0.00000000,0.00000000,0.00682125,0.00000000,-10.77493153,-0.87216813
330,6308840,-0.34353517,-0.35453656,-0.36682761,-0.37739215,-0.38740315,0.00000000,0.00000000,0.00000000,0.00682125,-10.77493153,-0.87268973
331,6318840,-0.33240875,-0.34353517,-0.35453656,-0.36682761,-0.37739215,0.00000000,0.00000000,0.00000000,0.00000000,-10.77493153,-0.86217851
332,6328840,-0.32199204,-0.33240875,-0.34353517,-0.35453656,-0.36682761,0.00000000,0.00000000,0.00000000,0.00000000,-10.77493153,-0.85785267
333,6338840,-0.30999218,-0.32199204,-0.33240875,-0.34353517,-0.35453656,0.00000000,0.00000000,0.00000000,0.00000000,-10.77493153,-0.84304359
334,6348840,-0.29600403,-0.30999218,-0.32199204,-0.33240875,-0.34353517,0.00000000,0.00000000,0.00000000,0.00000000,-10.77493153,-0.83017918
335,6358840,-0.28105087,-0.29600403,-0.30999218,-0.32199204,-0.33240875,0.00000000,0.00000000,0.00000000,0.00000000,-10.77493153,-0.82093079
336,6368840,-0.26569468,-0.28105087,-0.29600403,-0.30999218,-0.32199204,0.00000000,0.00000000,0.00000000,0.00000000,-10.77493153,-0.81123532
337,6378842,-0.25096647,-0.26569468,-0.28105087,-0.29600403,-0.30999218,0.03457733,0.00000000,0.00000000,0.00000000,-10.74035421,-0.80220075
338,6388840,-0.23594058,-0.25096647,-0.26569468,-0.28105087,-0.29600403,0.00000000,0.03457733,0.00000000,0.00000000,-10.74035421,-0.78981479
339,6398839,-0.22091491,-0.23594058,-0.25096647,-0.26569468,-0.28105087,0.00000000,0.00000000,0.03457733,0.00000000,-10.74035421,-0.78027971
340,6408840,-0.20583642,-0.22091491,-0.23594058,-0.25096647,-0.26569468,0.00000000,0.00000000,0.00000000,0.03457733,-10.74035421,-0.77025264
341,6418842,-0.19086686,-0.20583642,-0.22091491,-0.23594058,-0.25096647,0.00000000,0.00000000,0.00000000,0.00000000,-10.74035421,-0.76058002
342,6428840,-0.17533372,-0.19086686,-0.20583642,-0.22091491,-0.23594058,0.00000000,0.00000000,0.00000000,0.00000000,-10.74035421,-0.74805785
343,6438840,-0.15884686,-0.17533372,-0.19086686,-0.20583642,-0.22091491,0.00000000,0.00000000,0.00000000,0.00000000,-10.74035421,-0.73494314
344,6448839,-0.14209032,-0.15884686,-0.17533372,-0.19086686,-0.20583642,0.00000000,0.00000000,0.00000000,0.00000000,-10.74035421,-0.72474109
345,6458845,-0.12590590,-0.14209032,-0.15884686,-0.17533372,-0.19086686,0.00000000,0.00000000,0.00000000,0.00000000,-10.74035421,-0.71637484
346,6468840,-0.11030856,-0.12590590,-0.14209032,-0.15884686,-0.17533372,0.00000000,0.00000000,0.00000000,0.00000000,-10.74035421,-0.70675095
347,6478840,-0.09528270,-0.11030856,-0.12590590,-0.14209032,-0.15884686,-0.00427283,0.00000000,0.00000000,0.00000000,-10.74462703,-0.69768923
348,6488840,-0.07945629,-0.09528270,-0.11030856,-0.12590590,-0.14209032,0.00000000,-0.00427283,0.00000000,0.00000000,-10.74462703,-0.68324397
349,6498840,-0.06176347,-0.07945629,-0.09528270,-0.11030856,-0.12590590,0.00000000,0.00000000,-0.00427283,0.00000000,-10.74462703,-0.66673541
350,6508840,-0.04489499,-0.06176347,-0.07945629,-0.09528270,-0.11030856,0.00000000,0.00000000,0.00000000,-0.00427283,-10.74462703,-0.66196177
351,6518840,-0.02876079,-0.04489499,-0.06176347,-0.07945629,-0.09528270,0.00000000,0.00000000,0.00000000,0.00000000,-10.74462703,-0.65197441
352,6528840,-0.01293404,-0.02876079,-0.04489499,-0.06176347,-0.07945629,0.00000000,0.00000000,0.00000000,0.00000000,-10.74462703,-0.64092956
353,6538840,0.00299687,-0.01293404,-0.02876079,-0.04489499,-0.06176347,0.00000000,0.00000000,0.00000000,0.00000000,-10.74462703,-0.62929071
354,6548840,0.01973008,0.00299687,-0.01293404,-0.02876079,-0.04489499,0.00000000,0.00000000,0.00000000,0.00000000,-10.74462703,-0.61559247
355,6558840,0.03634381,0.01973008,0.00299687,-0.01293404,-0.02876079,0.00000000,0.00000000,0.00000000,0.00000000,-10.74462703,-0.60649311
356,6568842,0.05329748,0.03634381,0.01973008,0.00299687,-0.01293404,0.00000000,0.00000000,0.00000000,0.00000000,-10.74462703,-0.59375000
357,6578840,0.07073033,0.05329748,0.03634381,0.01973008,0.00299687,-0.05054650,0.00000000,0.00000000,0.00000000,-10.79517354,-0.58422124
